m/z,pos_runB
600.0,0.0
600.1,0.0
600.2,0.0004301721
600.3000000000001,0.0
600.4000000000001,3.512757e-05
600.5000000000001,0.0
600.6000000000001,4.8205566e-05
600.7000000000002,3.5033263e-05
600.8000000000002,0.0003312847
600.9000000000002,0.0003911789
601.0000000000002,0.00035164706
601.1000000000003,0.0
601.2000000000003,0.00028667098
601.3000000000003,0.0
601.4000000000003,0.00020418839
601.5000000000003,0.00040710505
601.6000000000004,0.00017186251
601.7000000000004,0.0
601.8000000000004,0.00013235268
601.9000000000004,0.000107289554
602.0000000000005,0.0
602.1000000000005,0.0
602.2000000000005,0.00021303224
602.3000000000005,0.0
602.4000000000005,0.0
602.5000000000006,0.0
602.6000000000006,0.0
602.7000000000006,0.00014724996
602.8000000000006,0.0
602.9000000000007,9.902149e-05
603.0000000000007,0.00018286264
603.1000000000007,0.0
603.2000000000007,0.0
603.3000000000008,0.0
603.4000000000008,0.0
603.5000000000008,0.0
603.6000000000008,0.00029426484
603.7000000000008,0.00023513155
603.8000000000009,0.0005050614
603.9000000000009,0.0005893445
604.0000000000009,0.0003575556
604.1000000000009,0.00063855125
604.200000000001,0.0011356381
604.300000000001,0.0
604.400000000001,0.00011133823
604.500000000001,0.0
604.600000000001,0.00014232253
604.7000000000011,0.0010143719
604.8000000000011,0.0009347746
604.9000000000011,0.0006643519
605.0000000000011,0.00083234155
605.1000000000012,0.0008582836
605.2000000000012,3.841826e-05
605.3000000000012,0.0
605.4000000000012,7.797858e-05
605.5000000000013,0.0
605.6000000000013,0.0
605.7000000000013,0.00030343098
605.8000000000013,0.0
605.9000000000013,0.0005418307
606.0000000000014,0.00023988428
606.1000000000014,0.00010783938
606.2000000000014,0.00017089873
606.3000000000014,0.00033551597
606.4000000000015,7.516154e-05
606.5000000000015,8.984118e-05
606.6000000000015,0.0
606.7000000000015,0.0005569807
606.8000000000015,2.8960527e-05
606.9000000000016,0.00021850769
607.0000000000016,0.0
607.1000000000016,0.0
607.2000000000016,2.2501574e-05
607.3000000000017,0.0
607.4000000000017,0.0
607.5000000000017,5.621103e-05
607.6000000000017,0.00032410125
607.7000000000018,0.00046344963
607.8000000000018,0.000184112
607.9000000000018,0.00038424775
608.0000000000018,0.00017879048
608.1000000000018,8.844971e-05
608.2000000000019,2.8307535e-05
608.3000000000019,3.5573437e-05
608.4000000000019,0.0
608.5000000000019,6.4264124e-05
608.600000000002,0.0
608.700000000002,0.0
608.800000000002,0.00038868657
608.900000000002,0.0
609.000000000002,0.0001346606
609.1000000000021,0.0
609.2000000000021,0.0
609.3000000000021,1.2843012e-05
609.4000000000021,7.755246e-05
609.5000000000022,0.0
609.6000000000022,0.0
609.7000000000022,0.00043017618
609.8000000000022,0.00035073076
609.9000000000023,0.0
610.0000000000023,0.0
610.1000000000023,0.0
610.2000000000023,0.0
610.3000000000023,0.0
610.4000000000024,0.0
610.5000000000024,0.0
610.6000000000024,0.0
610.7000000000024,0.00017133782
610.8000000000025,0.0
610.9000000000025,4.3850407e-05
611.0000000000025,0.0
611.1000000000025,0.0
611.2000000000025,0.0
611.3000000000026,0.00018035264
611.4000000000026,8.974354e-05
611.5000000000026,0.000406618
611.6000000000026,0.00034684033
611.7000000000027,0.0006001982
611.8000000000027,0.0015007737
611.9000000000027,0.0018545329
612.0000000000027,0.0005170598
612.1000000000028,0.00012818481
612.2000000000028,0.0
612.3000000000028,0.0
612.4000000000028,0.0
612.5000000000028,0.0
612.6000000000029,7.860459e-05
612.7000000000029,0.0
612.8000000000029,0.00088158896
612.9000000000029,0.00039493482
613.000000000003,0.0
613.100000000003,0.00029306475
613.200000000003,3.802045e-05
613.300000000003,0.0
613.400000000003,0.00013524797
613.5000000000031,0.0
613.6000000000031,0.0
613.7000000000031,0.0
613.8000000000031,0.0
613.9000000000032,0.0
614.0000000000032,0.0
614.1000000000032,5.430249e-05
614.2000000000032,0.0
614.3000000000033,8.438179e-06
614.4000000000033,0.00017660168
614.5000000000033,0.0
614.6000000000033,0.0
614.7000000000033,0.0
614.8000000000034,0.0
614.9000000000034,0.0
615.0000000000034,7.815124e-05
615.1000000000034,0.0
615.2000000000035,0.0
615.3000000000035,0.0
615.4000000000035,0.0
615.5000000000035,0.0
615.6000000000035,0.0
615.7000000000036,0.0
615.8000000000036,0.0
615.9000000000036,0.0
616.0000000000036,0.0
616.1000000000037,0.0
616.2000000000037,0.0
