m/z,pos_runA
600.0,0.0
600.1,0.0
600.2,0.004699435
600.3000000000001,0.0006233926
600.4000000000001,6.185878e-05
600.5000000000001,0.0
600.6000000000001,0.0
600.7000000000002,0.0
600.8000000000002,0.0001150335
600.9000000000002,0.0
601.0000000000002,0.0
601.1000000000003,0.0
601.2000000000003,0.003086858
601.3000000000003,0.00036189923
601.4000000000003,0.00025623073
601.5000000000003,0.0
601.6000000000004,0.0
601.7000000000004,0.00039809238
601.8000000000004,0.00026615232
601.9000000000004,0.0
602.0000000000005,0.0
602.1000000000005,0.0
602.2000000000005,0.0038160742
602.3000000000005,0.00065033627
602.4000000000005,0.00032181636
602.5000000000006,0.0
602.6000000000006,0.0
602.7000000000006,0.00029067136
602.8000000000006,0.0001968227
602.9000000000007,0.0
603.0000000000007,0.0
603.1000000000007,0.0
603.2000000000007,0.0007260075
603.3000000000008,0.00014617642
603.4000000000008,0.0001947437
603.5000000000008,0.0
603.6000000000008,0.0
603.7000000000008,0.0
603.8000000000009,0.0
603.9000000000009,0.0
604.0000000000009,0.0
604.1000000000009,0.0
604.200000000001,0.0026854125
604.300000000001,0.0008025877
604.400000000001,0.00043547363
604.500000000001,0.0
604.600000000001,0.00026358277
604.7000000000011,0.0015772802
604.8000000000011,0.0012392438
604.9000000000011,0.0010266552
605.0000000000011,0.000621392
605.1000000000012,0.0
605.2000000000012,0.00067913474
605.3000000000012,0.000552273
605.4000000000012,0.00016749106
605.5000000000013,0.0
605.6000000000013,0.00039890557
605.7000000000013,0.0002188847
605.8000000000013,0.005366803
605.9000000000013,0.0
606.0000000000014,0.0
606.1000000000014,0.00032314804
606.2000000000014,0.00137404
606.3000000000014,0.0006626178
606.4000000000015,0.00056158804
606.5000000000015,0.0002163391
606.6000000000015,0.009425532
606.7000000000015,0.008135303
606.8000000000015,0.014859216
606.9000000000016,0.002146904
607.0000000000016,0.0
607.1000000000016,0.0
607.2000000000016,0.001673132
607.3000000000017,0.0004728609
607.4000000000017,0.0005043945
607.5000000000017,0.0
607.6000000000017,0.0
607.7000000000018,0.0
607.8000000000018,0.0
607.9000000000018,0.0
608.0000000000018,0.0
608.1000000000018,0.0
608.2000000000019,0.0007279246
608.3000000000019,0.0007063966
608.4000000000019,0.00083538156
608.5000000000019,0.0
608.600000000002,0.0
608.700000000002,0.0
608.800000000002,0.004435835
608.900000000002,0.0
609.000000000002,0.0
609.1000000000021,0.000174493
609.2000000000021,0.0010251472
609.3000000000021,0.00039712904
609.4000000000021,0.0007576426
609.5000000000022,0.0
609.6000000000022,0.0
609.7000000000022,0.0
609.8000000000022,0.0
609.9000000000023,0.0
610.0000000000023,0.0
610.1000000000023,0.0
610.2000000000023,0.0019436959
610.3000000000023,0.00060933403
610.4000000000024,0.00040482593
610.5000000000024,0.0
610.6000000000024,0.0
610.7000000000024,9.442612e-05
610.8000000000025,0.00020827272
610.9000000000025,0.0004376487
611.0000000000025,0.0
611.1000000000025,0.0
611.2000000000025,0.0006033552
611.3000000000026,0.0007034549
611.4000000000026,0.00025517255
611.5000000000026,0.0
611.6000000000026,0.0
611.7000000000027,0.0
611.8000000000027,0.001392019
611.9000000000027,0.0049679736
612.0000000000027,0.0
612.1000000000028,0.001090427
612.2000000000028,0.0012897232
612.3000000000028,0.00044486806
612.4000000000028,0.0002173677
612.5000000000028,0.0
612.6000000000029,6.21781e-05
612.7000000000029,0.0
612.8000000000029,0.0
612.9000000000029,0.0
613.000000000003,0.0
613.100000000003,0.00012999172
613.200000000003,0.0005889125
613.300000000003,0.00021092074
613.400000000003,2.0141271e-05
613.5000000000031,0.0
613.6000000000031,0.00046383747
613.7000000000031,0.00062870025
613.8000000000031,0.0
613.9000000000032,0.0
614.0000000000032,0.0
614.1000000000032,0.00030729364
614.2000000000032,0.0039773923
614.3000000000033,0.0006986343
614.4000000000033,0.0004239014
614.5000000000033,0.0
614.6000000000033,0.0
614.7000000000033,0.0
614.8000000000034,0.0
614.9000000000034,0.0
615.0000000000034,0.0
615.1000000000034,1.3911238e-05
615.2000000000035,0.0009151109
615.3000000000035,0.00036743595
615.4000000000035,0.00018346532
615.5000000000035,0.0
615.6000000000035,0.0
615.7000000000036,0.0
615.8000000000036,0.0
615.9000000000036,0.0
616.0000000000036,0.0
616.1000000000037,0.0
616.2000000000037,0.0
616.3000000000037,0.0005459492
616.4000000000037,0.00019404206
616.5000000000038,0.0
