m/z,pos_runA
600.0,0.0
600.1,0.0
600.2,0.009051826
600.3000000000001,0.00076058175
600.4000000000001,0.00012752737
600.5000000000001,0.0
600.6000000000001,0.0
600.7000000000002,0.0
600.8000000000002,0.0005049507
600.9000000000002,0.0
601.0000000000002,0.0
601.1000000000003,0.0
601.2000000000003,0.0049751117
601.3000000000003,0.00050553697
601.4000000000003,0.00038192567
601.5000000000003,0.00030691354
601.6000000000004,0.00023107785
601.7000000000004,0.0007554279
601.8000000000004,0.0008800821
601.9000000000004,0.0
602.0000000000005,0.0
602.1000000000005,0.0
602.2000000000005,0.005287886
602.3000000000005,0.0008056465
602.4000000000005,0.00027124796
602.5000000000006,0.0
602.6000000000006,0.0
602.7000000000006,0.0005195482
602.8000000000006,0.0005821131
602.9000000000007,0.0
603.0000000000007,0.0
603.1000000000007,0.0
603.2000000000007,0.0006488006
603.3000000000008,0.0002560644
603.4000000000008,0.00035299404
603.5000000000008,1.7159135e-05
603.6000000000008,0.0
603.7000000000008,0.0
603.8000000000009,0.0
603.9000000000009,0.0
604.0000000000009,0.0
604.1000000000009,0.0
604.200000000001,0.003970275
604.300000000001,0.0007858621
604.400000000001,0.0003240346
604.500000000001,0.0
604.600000000001,0.00034723058
604.7000000000011,0.0016811682
604.8000000000011,0.0013160596
604.9000000000011,0.0010958054
605.0000000000011,0.00063776714
605.1000000000012,0.00039830589
605.2000000000012,0.0007830966
605.3000000000012,0.0006563059
605.4000000000012,0.00029742642
605.5000000000013,0.0
605.6000000000013,0.00081204606
605.7000000000013,0.00056806655
605.8000000000013,0.010137616
605.9000000000013,0.0
606.0000000000014,0.0
606.1000000000014,0.0005545726
606.2000000000014,0.0016502648
606.3000000000014,0.0006282859
606.4000000000015,0.0004632798
606.5000000000015,0.001168261
606.6000000000015,0.017709592
606.7000000000015,0.015203503
606.8000000000015,0.027085757
606.9000000000016,0.002849583
607.0000000000016,0.0004896218
607.1000000000016,0.0
607.2000000000016,0.0013993204
607.3000000000017,0.00050628785
607.4000000000017,0.0004867949
607.5000000000017,0.0
607.6000000000017,0.0
607.7000000000018,0.0
607.8000000000018,0.0
607.9000000000018,0.0
608.0000000000018,0.00023864389
608.1000000000018,0.0
608.2000000000019,0.0005485676
608.3000000000019,0.0007759607
608.4000000000019,0.0005971439
608.5000000000019,0.0015959298
608.600000000002,0.0
608.700000000002,0.00031963465
608.800000000002,0.007838284
608.900000000002,1.7847158e-05
609.000000000002,2.5937212e-05
609.1000000000021,0.00043496912
609.2000000000021,0.0011656957
609.3000000000021,0.0004217592
609.4000000000021,0.00067288
609.5000000000022,0.0
609.6000000000022,0.0
609.7000000000022,0.0
609.8000000000022,0.0
609.9000000000023,0.0
610.0000000000023,0.0
610.1000000000023,3.810431e-05
610.2000000000023,0.00097420893
610.3000000000023,0.00064801646
610.4000000000024,0.00040020607
610.5000000000024,0.0
610.6000000000024,0.0
610.7000000000024,0.00010739246
610.8000000000025,0.0005068454
610.9000000000025,0.00039947848
611.0000000000025,0.0
611.1000000000025,0.0
611.2000000000025,0.00037485972
611.3000000000026,0.0006112144
611.4000000000026,0.0003792887
611.5000000000026,0.0
611.6000000000026,0.0001517848
611.7000000000027,0.0
611.8000000000027,0.00036447422
611.9000000000027,0.009897149
612.0000000000027,0.0
612.1000000000028,0.0022744862
612.2000000000028,0.0005360969
612.3000000000028,0.00042280328
612.4000000000028,0.00034129425
612.5000000000028,0.0
612.6000000000029,0.00029955778
612.7000000000029,0.0
612.8000000000029,0.0
612.9000000000029,0.0
613.000000000003,0.0
613.100000000003,0.0003253644
613.200000000003,0.00076285156
613.300000000003,0.0002446859
613.400000000003,0.0
613.5000000000031,0.0
613.6000000000031,0.0003458088
613.7000000000031,0.0005292206
613.8000000000031,0.0
613.9000000000032,0.0
614.0000000000032,0.0
614.1000000000032,0.00042483318
614.2000000000032,0.0054410757
614.3000000000033,0.00071037485
614.4000000000033,0.00041101774
614.5000000000033,0.0
614.6000000000033,0.0
614.7000000000033,0.0
614.8000000000034,0.0
614.9000000000034,0.0
615.0000000000034,0.0
615.1000000000034,0.00016453113
615.2000000000035,0.0011195297
615.3000000000035,0.0005727801
615.4000000000035,0.00035432042
615.5000000000035,0.0
615.6000000000035,0.0
615.7000000000036,0.0
615.8000000000036,0.0
615.9000000000036,0.0
616.0000000000036,0.0
616.1000000000037,0.0
616.2000000000037,0.0
