m/z,negabs_runA
600.0,0.00063001853
600.1,0.0015574137
600.2,0.0
600.3000000000001,0.0
600.4000000000001,0.0
600.5000000000001,0.00016396267
600.6000000000001,0.0028448575
600.7000000000002,0.0006046821
600.8000000000002,0.0
600.9000000000002,0.0005274294
601.0000000000002,0.00047613386
601.1000000000003,1.099223e-05
601.2000000000003,0.0
601.3000000000003,0.0
601.4000000000003,0.0
601.5000000000003,0.00027442133
601.6000000000004,0.00032750587
601.7000000000004,0.0
601.8000000000004,0.0
601.9000000000004,0.0012790486
602.0000000000005,0.000658515
602.1000000000005,3.153409e-05
602.2000000000005,0.0
602.3000000000005,0.0
602.4000000000005,0.0
602.5000000000006,0.0018586396
602.6000000000006,0.012083665
602.7000000000006,0.0
602.8000000000006,0.0
602.9000000000007,0.00021880676
603.0000000000007,0.002353282
603.1000000000007,0.00025777787
603.2000000000007,0.0
603.3000000000008,0.0
603.4000000000008,0.0
603.5000000000008,0.00040856833
603.6000000000008,0.00058586313
603.7000000000008,0.0004448537
603.8000000000009,0.0004918751
603.9000000000009,0.0007643488
604.0000000000009,0.0010129759
604.1000000000009,0.0008642892
604.200000000001,0.0
604.300000000001,0.0
604.400000000001,0.0
604.500000000001,0.0020911975
604.600000000001,0.0
604.7000000000011,0.0
604.8000000000011,0.0
604.9000000000011,0.0
605.0000000000011,0.0
605.1000000000012,8.7106535e-05
605.2000000000012,0.0
605.3000000000012,0.0
605.4000000000012,0.0
605.5000000000013,0.0006582396
605.6000000000013,0.0
605.7000000000013,0.0
605.8000000000013,0.0
605.9000000000013,0.0014181582
606.0000000000014,0.00139094
606.1000000000014,0.0
606.2000000000014,0.0
606.3000000000014,0.0
606.4000000000015,0.0
606.5000000000015,0.0
606.6000000000015,0.0
606.7000000000015,0.0
606.8000000000015,0.0
606.9000000000016,0.0
607.0000000000016,0.0009798274
607.1000000000016,8.072433e-05
607.2000000000016,0.0
607.3000000000017,0.0
607.4000000000017,0.0
607.5000000000017,0.0018022722
607.6000000000017,0.0015003441
607.7000000000018,0.00093895727
607.8000000000018,0.0007959602
607.9000000000018,0.0006443657
608.0000000000018,1.2271526e-05
608.1000000000018,0.00036472207
608.2000000000019,0.0
608.3000000000019,0.0
608.4000000000019,0.0
608.5000000000019,0.0010699284
608.600000000002,0.005975439
608.700000000002,0.00082128827
608.800000000002,0.0
608.900000000002,0.00030119377
609.000000000002,0.00017113339
609.1000000000021,0.0
609.2000000000021,0.0
609.3000000000021,0.0
609.4000000000021,0.0
609.5000000000022,0.007276701
609.6000000000022,0.01028844
609.7000000000022,0.0036245072
609.8000000000022,0.0020451483
609.9000000000023,0.0029559087
610.0000000000023,0.00046114507
610.1000000000023,0.0016545772
610.2000000000023,0.0
610.3000000000023,0.0
610.4000000000024,0.0
610.5000000000024,0.017879035
610.6000000000024,0.004222962
610.7000000000024,0.0
610.8000000000025,0.0
610.9000000000025,0.0
611.0000000000025,0.00896698
611.1000000000025,0.0031738866
611.2000000000025,0.0
611.3000000000026,0.0
611.4000000000026,0.0
611.5000000000026,0.0006066857
611.6000000000026,0.00023184881
611.7000000000027,0.0007331186
611.8000000000027,0.0
611.9000000000027,0.0
612.0000000000027,0.004571785
612.1000000000028,0.0
612.2000000000028,0.0
612.3000000000028,0.0
612.4000000000028,0.0
612.5000000000028,0.0031799523
612.6000000000029,0.0
612.7000000000029,0.039863702
