m/z,pos_runB
600.0,0.0
600.1,0.0
600.2,0.0033357777
600.3000000000001,0.0008500303
600.4000000000001,0.00041945511
600.5000000000001,0.00030084772
600.6000000000001,0.0
600.7000000000002,0.0
600.8000000000002,0.0006350217
600.9000000000002,4.3459793e-05
601.0000000000002,0.00027300796
601.1000000000003,0.0
601.2000000000003,0.0023300804
601.3000000000003,0.0005291557
601.4000000000003,0.0011440946
601.5000000000003,0.0003808325
601.6000000000004,0.00017797542
601.7000000000004,0.00026474593
601.8000000000004,0.0011545557
601.9000000000004,0.0
602.0000000000005,0.0
602.1000000000005,0.0
602.2000000000005,0.0031343924
602.3000000000005,0.0008545733
602.4000000000005,0.0007896816
602.5000000000006,0.0
602.6000000000006,0.0
602.7000000000006,0.00036373647
602.8000000000006,0.0007256993
602.9000000000007,7.8170444e-05
603.0000000000007,0.0
603.1000000000007,0.0
603.2000000000007,0.0012690738
603.3000000000008,0.00085723953
603.4000000000008,0.0005507265
603.5000000000008,0.00012298959
603.6000000000008,0.0
603.7000000000008,0.00017911578
603.8000000000009,2.7209599e-05
603.9000000000009,0.0
604.0000000000009,0.0
604.1000000000009,0.0
604.200000000001,0.0038713303
604.300000000001,0.00069492357
604.400000000001,0.0009371765
604.500000000001,0.0
604.600000000001,0.00084745226
604.7000000000011,0.004049699
604.8000000000011,0.002171461
604.9000000000011,0.0017591098
605.0000000000011,0.001719425
605.1000000000012,0.0007981816
605.2000000000012,0.00073469424
605.3000000000012,0.0010202905
605.4000000000012,0.0007026674
605.5000000000013,2.862694e-05
605.6000000000013,0.0011548655
605.7000000000013,0.00048615405
605.8000000000013,0.005123695
605.9000000000013,0.00027594948
606.0000000000014,0.0
606.1000000000014,0.00045242877
606.2000000000014,0.0014091089
606.3000000000014,0.0013619635
606.4000000000015,0.0012485534
606.5000000000015,0.00065555336
606.6000000000015,0.0026608796
606.7000000000015,0.0032141705
606.8000000000015,0.008809449
606.9000000000016,0.0017917438
607.0000000000016,0.00037860472
607.1000000000016,0.0
607.2000000000016,0.0022542775
607.3000000000017,0.00070749846
607.4000000000017,0.0005889835
607.5000000000017,0.0
607.6000000000017,0.0
607.7000000000018,4.3057807e-05
607.8000000000018,0.0003761322
607.9000000000018,3.977692e-05
608.0000000000018,0.0001879163
608.1000000000018,0.0004118675
608.2000000000019,0.00083396974
608.3000000000019,0.0011077806
608.4000000000019,0.0009034282
608.5000000000019,0.0011987011
608.600000000002,0.0
608.700000000002,0.0003222328
608.800000000002,0.0036605601
608.900000000002,0.0004918848
609.000000000002,0.0005082494
609.1000000000021,0.00030954555
609.2000000000021,0.001768039
609.3000000000021,0.0008919343
609.4000000000021,0.0010464744
609.5000000000022,0.0
609.6000000000022,0.0
609.7000000000022,0.0
609.8000000000022,0.0004513293
609.9000000000023,0.0
610.0000000000023,0.0
610.1000000000023,0.00026525173
610.2000000000023,0.0018641701
610.3000000000023,0.00088649127
610.4000000000024,0.0007116953
610.5000000000024,0.0
610.6000000000024,0.0
610.7000000000024,0.00031748854
610.8000000000025,0.000834853
610.9000000000025,0.0008170885
611.0000000000025,0.0
611.1000000000025,0.0
611.2000000000025,0.0009194751
611.3000000000026,0.0006349907
611.4000000000026,0.0009360096
611.5000000000026,0.0
611.6000000000026,6.9350346e-05
611.7000000000027,0.00016554724
611.8000000000027,0.0008027985
611.9000000000027,0.0059959064
612.0000000000027,0.0
612.1000000000028,0.0012035978
612.2000000000028,0.0011665103
612.3000000000028,0.0010661186
612.4000000000028,0.00047809994
612.5000000000028,0.0
612.6000000000029,0.00031074815
612.7000000000029,0.0
612.8000000000029,0.0
612.9000000000029,0.0
613.000000000003,0.0
613.100000000003,0.0007642888
613.200000000003,0.0010836403
613.300000000003,0.0009848683
613.400000000003,0.0005871901
613.5000000000031,0.0
613.6000000000031,0.00038502662
613.7000000000031,0.00029648922
613.8000000000031,0.00043311666
613.9000000000032,0.0
614.0000000000032,0.0
614.1000000000032,0.00052451016
614.2000000000032,0.0025156317
614.3000000000033,0.0008479475
614.4000000000033,0.0010491258
614.5000000000033,0.0
614.6000000000033,6.7522284e-05
614.7000000000033,0.0
614.8000000000034,0.0
614.9000000000034,0.0
615.0000000000034,0.00017979812
615.1000000000034,0.0002634545
615.2000000000035,0.0010986181
615.3000000000035,0.0006237326
615.4000000000035,0.0005505317
615.5000000000035,0.0
615.6000000000035,0.0
615.7000000000036,0.0
