m/z,pos_runA
600.0,0.0
600.1,0.0
600.2,0.00043124997
600.3000000000001,0.0
600.4000000000001,0.0
600.5000000000001,0.0
600.6000000000001,0.0005757118
600.7000000000002,0.00040737086
600.8000000000002,0.0004762817
600.9000000000002,0.000511274
601.0000000000002,0.0005752008
601.1000000000003,0.0
601.2000000000003,0.0
601.3000000000003,0.0
601.4000000000003,0.0
601.5000000000003,0.0008473945
601.6000000000004,0.0003607501
601.7000000000004,0.00026786243
601.8000000000004,0.00019971
601.9000000000004,0.00048182535
602.0000000000005,0.00025883332
602.1000000000005,0.0
602.2000000000005,0.0
602.3000000000005,0.00014097286
602.4000000000005,0.0
602.5000000000006,0.0005773787
602.6000000000006,0.0006134745
602.7000000000006,0.00022226684
602.8000000000006,0.0
602.9000000000007,0.0
603.0000000000007,0.0012280719
603.1000000000007,0.0
603.2000000000007,0.0
603.3000000000008,0.0
603.4000000000008,0.0
603.5000000000008,9.157587e-05
603.6000000000008,0.00039592697
603.7000000000008,0.00056846155
603.8000000000009,0.0006782775
603.9000000000009,0.00068376417
604.0000000000009,0.001116654
604.1000000000009,0.00052321446
604.200000000001,0.00023681563
604.300000000001,0.0
604.400000000001,0.0
604.500000000001,0.0001419765
604.600000000001,0.000158296
604.7000000000011,0.0001990519
604.8000000000011,0.0005384636
604.9000000000011,0.00032963738
605.0000000000011,0.00052952865
605.1000000000012,0.0012101277
605.2000000000012,0.0
605.3000000000012,0.0
605.4000000000012,7.628529e-05
605.5000000000013,0.00028676636
605.6000000000013,7.821098e-05
605.7000000000013,0.00019177161
605.8000000000013,0.0
605.9000000000013,0.00067709986
606.0000000000014,0.00051670393
606.1000000000014,0.00013103233
606.2000000000014,0.0
606.3000000000014,0.0
606.4000000000015,0.0
606.5000000000015,0.0
606.6000000000015,0.0
606.7000000000015,6.169014e-05
606.8000000000015,0.0
606.9000000000016,0.0
607.0000000000016,0.0
607.1000000000016,0.0
607.2000000000016,0.0
607.3000000000017,0.0
607.4000000000017,0.0
607.5000000000017,0.0004969719
607.6000000000017,0.00077824335
607.7000000000018,0.0007041943
607.8000000000018,0.00044874707
607.9000000000018,0.0002603572
608.0000000000018,0.0
608.1000000000018,0.00022810281
608.2000000000019,0.0
608.3000000000019,0.0
608.4000000000019,0.0
608.5000000000019,0.0
608.600000000002,5.2940155e-05
608.700000000002,8.70278e-05
608.800000000002,0.0
608.900000000002,0.00030909138
609.000000000002,0.0
609.1000000000021,0.00020172169
609.2000000000021,0.0
609.3000000000021,0.0
609.4000000000021,0.0
609.5000000000022,0.0005369193
609.6000000000022,0.0014814506
609.7000000000022,0.0014879367
609.8000000000022,0.00058840116
609.9000000000023,0.0001588263
610.0000000000023,7.133471e-05
610.1000000000023,0.0
610.2000000000023,8.310202e-05
610.3000000000023,0.0
610.4000000000024,0.0
610.5000000000024,0.0
610.6000000000024,0.00023007869
610.7000000000024,0.0
610.8000000000025,0.00010497352
610.9000000000025,0.0
611.0000000000025,0.0005875526
611.1000000000025,0.0
611.2000000000025,0.0
611.3000000000026,0.0
611.4000000000026,0.0
611.5000000000026,0.000634452
611.6000000000026,0.0006706758
611.7000000000027,0.0006601091
611.8000000000027,0.00223048
611.9000000000027,0.0
612.0000000000027,0.001974417
612.1000000000028,3.181312e-05
612.2000000000028,4.1683907e-05
612.3000000000028,0.0
612.4000000000028,0.0
612.5000000000028,0.0
612.6000000000029,5.2261108e-05
612.7000000000029,0.0
612.8000000000029,0.0021307345
612.9000000000029,0.0009157007
613.000000000003,0.0
613.100000000003,0.00038637625
613.200000000003,0.0
613.300000000003,0.0
613.400000000003,0.0
613.5000000000031,0.0
613.6000000000031,0.0
613.7000000000031,0.0
613.8000000000031,0.0
613.9000000000032,0.0
614.0000000000032,0.0
614.1000000000032,0.0
614.2000000000032,0.0
614.3000000000033,0.0
614.4000000000033,0.0
614.5000000000033,0.0
614.6000000000033,0.0002614438
614.7000000000033,0.0
614.8000000000034,0.0
614.9000000000034,0.0
615.0000000000034,0.00017537264
615.1000000000034,0.00014175737
615.2000000000035,0.0
615.3000000000035,0.0
615.4000000000035,0.0
615.5000000000035,0.00010612439
615.6000000000035,0.00040879467
615.7000000000036,0.00049685396
615.8000000000036,6.184543e-05
615.9000000000036,9.5637915e-05
616.0000000000036,0.00016576925
616.1000000000037,0.0
616.2000000000037,0.0001065899
616.3000000000037,0.0
616.4000000000037,0.0
