m/z,negabs_runA
600.0,4.3731936e-05
600.1,0.0012655511
600.2,0.0
600.3000000000001,1.9785739e-05
600.4000000000001,0.00031878462
600.5000000000001,0.0001349848
600.6000000000001,0.0
600.7000000000002,0.0
600.8000000000002,0.0
600.9000000000002,0.0
601.0000000000002,0.0
601.1000000000003,0.0022805938
601.2000000000003,0.00071823737
601.3000000000003,0.00017615165
601.4000000000003,5.7726178e-05
601.5000000000003,0.0
601.6000000000004,0.0
601.7000000000004,0.0
601.8000000000004,0.0
601.9000000000004,0.0
602.0000000000005,0.0
602.1000000000005,0.0008813443
602.2000000000005,6.335286e-05
602.3000000000005,0.0
602.4000000000005,0.00029111424
602.5000000000006,0.0
602.6000000000006,0.0
602.7000000000006,0.0
602.8000000000006,7.3968746e-05
602.9000000000007,7.597454e-05
603.0000000000007,0.0
603.1000000000007,0.007657086
603.2000000000007,0.00035818547
603.3000000000008,1.7556418e-05
603.4000000000008,0.00018397288
603.5000000000008,0.0
603.6000000000008,0.0
603.7000000000008,0.0
603.8000000000009,0.0
603.9000000000009,0.0
604.0000000000009,0.0
604.1000000000009,0.0
604.200000000001,0.0
604.300000000001,0.00036604027
604.400000000001,0.00040881734
604.500000000001,0.0
604.600000000001,0.0
604.7000000000011,0.0
604.8000000000011,0.0
604.9000000000011,0.0
605.0000000000011,0.0
605.1000000000012,0.0
605.2000000000012,2.9943738e-05
605.3000000000012,3.3781205e-05
605.4000000000012,0.0
605.5000000000013,0.0
605.6000000000013,0.0
605.7000000000013,0.0
605.8000000000013,0.0019191535
605.9000000000013,0.0
606.0000000000014,0.0
606.1000000000014,0.0
606.2000000000014,6.842231e-05
606.3000000000014,0.00013102089
606.4000000000015,0.00015222575
606.5000000000015,9.796591e-06
606.6000000000015,0.0002164515
606.7000000000015,0.0
606.8000000000015,0.0005204726
606.9000000000016,0.00018117121
607.0000000000016,0.00032117983
607.1000000000016,0.00029148976
607.2000000000016,5.9775648e-05
607.3000000000017,0.00025403663
607.4000000000017,0.00015854755
607.5000000000017,0.0
607.6000000000017,0.0
607.7000000000018,0.0
607.8000000000018,0.0
607.9000000000018,0.0
608.0000000000018,2.8586519e-05
608.1000000000018,0.0
608.2000000000019,0.00023292088
608.3000000000019,0.00013500119
608.4000000000019,0.00020620409
608.5000000000019,0.0013517449
608.600000000002,0.0
608.700000000002,0.0
608.800000000002,0.0012540472
608.900000000002,0.0
609.000000000002,9.13242e-06
609.1000000000021,0.0
609.2000000000021,0.00037223697
609.3000000000021,0.00029378917
609.4000000000021,0.00024968822
609.5000000000022,0.0
609.6000000000022,0.0
609.7000000000022,0.0
609.8000000000022,0.0
609.9000000000023,0.0
610.0000000000023,0.0
610.1000000000023,0.0002991586
610.2000000000023,0.0
610.3000000000023,5.2963187e-05
610.4000000000024,0.00020366504
610.5000000000024,0.0004500573
610.6000000000024,0.0
610.7000000000024,2.4244915e-05
610.8000000000025,0.0
610.9000000000025,0.00013126849
611.0000000000025,0.0
611.1000000000025,0.00039092195
611.2000000000025,0.00021248173
611.3000000000026,0.00021053373
611.4000000000026,0.00020262426
611.5000000000026,0.0
611.6000000000026,0.0
611.7000000000027,0.0
611.8000000000027,0.0
611.9000000000027,0.00017035003
612.0000000000027,0.0
612.1000000000028,0.0
612.2000000000028,0.0
612.3000000000028,0.00020021477
612.4000000000028,0.00032650866
612.5000000000028,0.0002796762
612.6000000000029,0.0
612.7000000000029,0.0026054974
612.8000000000029,0.0
612.9000000000029,0.0
613.000000000003,0.0008474605
613.100000000003,0.0
613.200000000003,0.00017987165
613.300000000003,0.00017155061
613.400000000003,0.00014465973
613.5000000000031,0.002584083
613.6000000000031,0.0001455014
613.7000000000031,0.00010525167
613.8000000000031,0.0005684987
613.9000000000032,0.00038985797
614.0000000000032,0.0012127862
614.1000000000032,1.8310593e-05
614.2000000000032,0.0007370303
614.3000000000033,0.0003627135
614.4000000000033,0.00019957214
614.5000000000033,0.0012661087
614.6000000000033,0.0
614.7000000000033,3.164973e-05
614.8000000000034,3.067246e-05
614.9000000000034,0.00015919507
615.0000000000034,0.0
615.1000000000034,0.0
615.2000000000035,0.00025546597
615.3000000000035,7.910101e-05
615.4000000000035,0.00012638416
615.5000000000035,0.0
615.6000000000035,0.0
615.7000000000036,0.0
615.8000000000036,0.0
615.9000000000036,0.0
616.0000000000036,0.0
616.1000000000037,0.0006396568
616.2000000000037,0.0
616.3000000000037,0.00034523258
616.4000000000037,6.0681843e-05
616.5000000000038,0.0
616.6000000000038,0.0
616.7000000000038,0.0
616.8000000000038,0.00016937799
616.9000000000038,0.0
617.0000000000039,0.00040903478
617.1000000000039,0.02569908
617.2000000000039,0.00010226419
617.3000000000039,0.000140945
617.400000000004,0.0
617.500000000004,0.0005473813
617.600000000004,0.0
617.700000000004,0.0
617.800000000004,0.0
617.9000000000041,0.0
618.0000000000041,0.0
618.1000000000041,0.0
618.2000000000041,0.0
618.3000000000042,0.00015680554
618.4000000000042,0.00019918475
618.5000000000042,0.00057660445
618.6000000000042,0.00045800244
618.7000000000043,0.00032467075
618.8000000000043,0.00028209423
618.9000000000043,0.00037714737
619.0000000000043,0.00014081875
619.1000000000043,0.010973249
619.2000000000044,0.00015205037
619.3000000000044,0.00024481883
619.4000000000044,0.0
619.5000000000044,0.0
619.6000000000045,0.0
619.7000000000045,0.0
619.8000000000045,0.0
619.9000000000045,0.0
620.0000000000045,0.0
620.1000000000046,0.0
620.2000000000046,0.0
620.3000000000046,6.520109e-05
620.4000000000046,8.552773e-05
620.5000000000047,0.0
620.6000000000047,0.0
620.7000000000047,0.0
620.8000000000047,0.0
620.9000000000048,0.0
621.0000000000048,0.0052901725
621.1000000000048,0.00055119966
621.2000000000048,0.00032721984
621.3000000000048,0.00016692808
621.4000000000049,7.5132026e-05
621.5000000000049,0.0
621.6000000000049,0.0
621.7000000000049,0.0
621.800000000005,9.04699e-05
621.900000000005,0.0
622.000000000005,0.0
622.100000000005,0.0
622.200000000005,0.0
622.3000000000051,0.00023677885
622.4000000000051,8.934493e-05
622.5000000000051,0.0
622.6000000000051,0.0
622.7000000000052,0.0
622.8000000000052,0.0
622.9000000000052,0.0
623.0000000000052,0.0
623.1000000000053,0.0
623.2000000000053,8.879082e-05
623.3000000000053,0.00018425824
623.4000000000053,0.00026598136
623.5000000000053,8.298627e-06
623.6000000000054,0.0
623.7000000000054,0.0
623.8000000000054,0.0
623.9000000000054,0.0
624.0000000000055,0.0
624.1000000000055,0.0
624.2000000000055,3.555016e-05
624.3000000000055,0.00028657165
624.4000000000055,0.00034601174
624.5000000000056,0.0003977701
624.6000000000056,0.0
624.7000000000056,0.0
624.8000000000056,0.0
624.9000000000057,8.2945444e-05
625.0000000000057,8.748718e-05
625.1000000000057,0.0
625.2000000000057,0.0
625.3000000000058,0.0
625.4000000000058,0.0
625.5000000000058,0.0
625.6000000000058,0.0
625.7000000000058,0.0
625.8000000000059,0.0
625.9000000000059,0.0
626.0000000000059,0.0
626.1000000000059,0.0
626.200000000006,0.0
626.300000000006,0.00028458674
626.400000000006,0.00033890794
626.500000000006,0.0
626.600000000006,0.0
626.7000000000061,0.0
626.8000000000061,6.491879e-05
626.9000000000061,0.0
627.0000000000061,0.0
627.1000000000062,0.00010550598
627.2000000000062,0.00017971086
627.3000000000062,0.00020074248
627.4000000000062,0.00037859727
627.5000000000063,0.0
627.6000000000063,0.0
627.7000000000063,0.0
627.8000000000063,0.0
627.9000000000063,0.0
628.0000000000064,0.0
628.1000000000064,0.0
628.2000000000064,0.0
628.3000000000064,0.00034686958
628.4000000000065,0.00023804825
628.5000000000065,0.00096965407
628.6000000000065,0.0
628.7000000000065,0.0
628.8000000000065,0.0
628.9000000000066,0.0
629.0000000000066,0.0
629.1000000000066,0.0
629.2000000000066,0.0
629.3000000000067,0.00018380464
629.4000000000067,0.0003595039
629.5000000000067,6.392664e-05
629.6000000000067,0.0
629.7000000000068,0.0
629.8000000000068,0.0
629.9000000000068,0.0
630.0000000000068,0.0
630.1000000000068,0.00033408846
630.2000000000069,0.0
630.3000000000069,0.00021329684
630.4000000000069,0.00013769841
630.5000000000069,0.001595565
630.600000000007,0.0
630.700000000007,0.0
630.800000000007,3.847317e-05
630.900000000007,0.0
631.000000000007,0.0
631.1000000000071,0.0005843007
631.2000000000071,0.0001255129
631.3000000000071,0.0003240632
631.4000000000071,9.0725305e-05
631.5000000000072,0.002796499
631.6000000000072,0.0
631.7000000000072,0.0005574657
631.8000000000072,0.00093992567
631.9000000000073,0.0015571794
632.0000000000073,0.00060957874
632.1000000000073,0.004644287
632.2000000000073,0.0
632.3000000000073,0.00029325858
632.4000000000074,0.00027600065
632.5000000000074,0.0
632.6000000000074,0.0
632.7000000000074,0.0
632.8000000000075,0.0
632.9000000000075,0.0
633.0000000000075,0.0
633.1000000000075,0.0012488684
633.2000000000075,0.000108496046
633.3000000000076,0.00033198125
633.4000000000076,1.1538282e-05
633.5000000000076,0.0
633.6000000000076,0.0
633.7000000000077,0.0
633.8000000000077,0.0
633.9000000000077,0.0
634.0000000000077,0.0
634.1000000000078,0.0
634.2000000000078,0.0
634.3000000000078,0.00015072971
634.4000000000078,0.0
634.5000000000078,0.0
634.6000000000079,0.0
634.7000000000079,0.0
634.8000000000079,0.0
634.9000000000079,0.0
635.000000000008,0.000109782544
635.100000000008,0.00014718404
635.200000000008,0.0002916512
635.300000000008,0.0002758366
635.400000000008,0.0
635.5000000000081,0.0
635.6000000000081,0.0
635.7000000000081,0.0
