m/z,grad_runA,grad_runB,pos_runA,pos_runB,negabs_runA,negabs_runB
600.0,-0.0066980985,-0.0068650492,0.0,0.0,0.0066980985,0.0068650492
600.1,-0.00789234,-0.00906043,0.0,0.0,0.00789234,0.00906043
600.2,-0.00022407694,-4.35174e-05,0.0,0.0,0.00022407694,4.35174e-05
600.3000000000001,0.00022607413,0.00017177334,0.00022607413,0.00017177334,0.0,0.0
600.4000000000001,4.1137086e-05,0.00021444324,4.1137086e-05,0.00021444324,0.0,0.0
600.5000000000001,-0.0008489666,-0.0009649448,0.0,0.0,0.0008489666,0.0009649448
600.6000000000001,-0.00479411,-0.0030135745,0.0,0.0,0.00479411,0.0030135745
600.7000000000002,-0.0072520804,-0.0065853167,0.0,0.0,0.0072520804,0.0065853167
600.8000000000002,-0.000850601,-0.00042839922,0.0,0.0,0.000850601,0.00042839922
600.9000000000002,-0.0005542302,-0.00043967605,0.0,0.0,0.0005542302,0.00043967605
601.0000000000002,-0.0037125112,-0.0033539033,0.0,0.0,0.0037125112,0.0033539033
601.1000000000003,-0.0020091934,-0.00021311472,0.0,0.0,0.0020091934,0.00021311472
601.2000000000003,0.000667661,0.0006215094,0.000667661,0.0006215094,0.0,0.0
601.3000000000003,0.0006051635,0.00025633065,0.0006051635,0.00025633065,0.0,0.0
601.4000000000003,0.00031903537,0.0004055929,0.00031903537,0.0004055929,0.0,0.0
601.5000000000003,-0.0025787842,-0.001042495,0.0,0.0,0.0025787842,0.001042495
601.6000000000004,-0.007941136,-0.0040254355,0.0,0.0,0.007941136,0.0040254355
601.7000000000004,-0.0020751471,-0.0018260312,0.0,0.0,0.0020751471,0.0018260312
601.8000000000004,-0.0012352254,-0.00060925924,0.0,0.0,0.0012352254,0.00060925924
601.9000000000004,-0.0029979963,-0.0026628668,0.0,0.0,0.0029979963,0.0026628668
602.0000000000005,-0.008844795,-0.008760503,0.0,0.0,0.008844795,0.008760503
602.1000000000005,-0.0071081794,-0.0046915775,0.0,0.0,0.0071081794,0.0046915775
602.2000000000005,8.5503816e-05,-1.179788e-05,8.5503816e-05,0.0,0.0,1.179788e-05
602.3000000000005,0.0007588193,0.00041152106,0.0007588193,0.00041152106,0.0,0.0
602.4000000000005,0.00021723345,0.00039753228,0.00021723345,0.00039753228,0.0,0.0
602.5000000000006,-0.0040681018,-0.0051689404,0.0,0.0,0.0040681018,0.0051689404
602.6000000000006,-0.0030461391,-0.002803169,0.0,0.0,0.0030461391,0.002803169
602.7000000000006,-0.00088980835,-0.00091207685,0.0,0.0,0.00088980835,0.00091207685
602.8000000000006,-0.00034998456,-0.00013602841,0.0,0.0,0.00034998456,0.00013602841
602.9000000000007,-0.003581075,-0.0018410241,0.0,0.0,0.003581075,0.0018410241
603.0000000000007,-0.0020262294,-0.0017419538,0.0,0.0,0.0020262294,0.0017419538
603.1000000000007,-0.0005270705,-0.0005932367,0.0,0.0,0.0005270705,0.0005932367
603.2000000000007,0.0005055946,0.00045630606,0.0005055946,0.00045630606,0.0,0.0
603.3000000000008,0.00034211113,0.00050604594,0.00034211113,0.00050604594,0.0,0.0
603.4000000000008,4.5178564e-05,0.00036698036,4.5178564e-05,0.00036698036,0.0,0.0
603.5000000000008,-0.008550775,-0.007031458,0.0,0.0,0.008550775,0.007031458
603.6000000000008,-0.0073537845,-0.0053460007,0.0,0.0,0.0073537845,0.0053460007
603.7000000000008,-0.0006186174,-0.0004962525,0.0,0.0,0.0006186174,0.0004962525
603.8000000000009,-0.00056823995,-0.0004808211,0.0,0.0,0.00056823995,0.0004808211
603.9000000000009,-0.0003367878,-0.00052580604,0.0,0.0,0.0003367878,0.00052580604
604.0000000000009,-0.00067935244,-6.737423e-05,0.0,0.0,0.00067935244,6.737423e-05
604.1000000000009,-0.0005254763,-0.00038962899,0.0,0.0,0.0005254763,0.00038962899
604.200000000001,-0.00016828196,-0.0004065311,0.0,0.0,0.00016828196,0.0004065311
604.300000000001,6.963307e-05,0.00029288916,6.963307e-05,0.00029288916,0.0,0.0
604.400000000001,0.00077507604,0.0004690719,0.00077507604,0.0004690719,0.0,0.0
604.500000000001,-0.004671983,-0.003602258,0.0,0.0,0.004671983,0.003602258
604.600000000001,1.8713481e-05,0.00012208133,1.8713481e-05,0.00012208133,0.0,0.0
604.7000000000011,0.00031403557,0.00056667946,0.00031403557,0.00056667946,0.0,0.0
604.8000000000011,0.0004662007,0.0003184535,0.0004662007,0.0003184535,0.0,0.0
604.9000000000011,0.00066125445,0.0006033441,0.00066125445,0.0006033441,0.0,0.0
605.0000000000011,0.0004973308,0.00031582898,0.0004973308,0.00031582898,0.0,0.0
605.1000000000012,1.8145496e-05,0.00040701556,1.8145496e-05,0.00040701556,0.0,0.0
605.2000000000012,0.0009163,0.0005775545,0.0009163,0.0005775545,0.0,0.0
605.3000000000012,0.000510016,0.00033472283,0.000510016,0.00033472283,0.0,0.0
605.4000000000012,0.00028793133,0.00041424925,0.00028793133,0.00041424925,0.0,0.0
605.5000000000013,-0.0029628915,-0.0012366559,0.0,0.0,0.0029628915,0.0012366559
605.6000000000013,-0.0009153682,-0.0008446815,0.0,0.0,0.0009153682,0.0008446815
605.7000000000013,-0.0015326306,-0.0010895642,0.0,0.0,0.0015326306,0.0010895642
605.8000000000013,-0.0022873832,-0.0011569392,0.0,0.0,0.0022873832,0.0011569392
605.9000000000013,-0.0018181785,-0.0011595163,0.0,0.0,0.0018181785,0.0011595163
606.0000000000014,-0.0017238009,-0.00091658457,0.0,0.0,0.0017238009,0.00091658457
606.1000000000014,-0.0038897912,-0.0028424582,0.0,0.0,0.0038897912,0.0028424582
