m/z,grad_runA,grad_runB,pos_runA,pos_runB,negabs_runA,negabs_runB
600.0,-0.008967803,-0.007997869,0.0,0.0,0.008967803,0.007997869
600.1,-0.010246568,-0.009913235,0.0,0.0,0.010246568,0.009913235
600.2,-0.000354506,-0.00018364724,0.0,0.0,0.000354506,0.00018364724
600.3000000000001,0.0006271035,0.00047123592,0.0006271035,0.00047123592,0.0,0.0
600.4000000000001,2.9406805e-05,0.00034177233,2.9406805e-05,0.00034177233,0.0,0.0
600.5000000000001,-0.0013515751,-0.0013408464,0.0,0.0,0.0013515751,0.0013408464
600.6000000000001,-0.0068364004,-0.0041077617,0.0,0.0,0.0068364004,0.0041077617
600.7000000000002,-0.010349718,-0.008053821,0.0,0.0,0.010349718,0.008053821
600.8000000000002,-0.0013145858,-0.00065564486,0.0,0.0,0.0013145858,0.00065564486
600.9000000000002,-0.0006929959,-0.0007019982,0.0,0.0,0.0006929959,0.0007019982
601.0000000000002,-0.0056859558,-0.0048962766,0.0,0.0,0.0056859558,0.0048962766
601.1000000000003,-0.003701499,-0.0011515248,0.0,0.0,0.003701499,0.0011515248
601.2000000000003,0.00058455346,0.00045092008,0.00058455346,0.00045092008,0.0,0.0
601.3000000000003,0.00059049635,0.00036905642,0.00059049635,0.00036905642,0.0,0.0
601.4000000000003,9.06131e-05,0.00029934425,9.06131e-05,0.00029934425,0.0,0.0
601.5000000000003,-0.0044590426,-0.002081745,0.0,0.0,0.0044590426,0.002081745
601.6000000000004,-0.012761231,-0.005787778,0.0,0.0,0.012761231,0.005787778
601.7000000000004,-0.0030655134,-0.0025780892,0.0,0.0,0.0030655134,0.0025780892
601.8000000000004,-0.0017446744,-0.00093113317,0.0,0.0,0.0017446744,0.00093113317
601.9000000000004,-0.0038810105,-0.002976506,0.0,0.0,0.0038810105,0.002976506
602.0000000000005,-0.013282099,-0.010847832,0.0,0.0,0.013282099,0.010847832
602.1000000000005,-0.010249251,-0.005702269,0.0,0.0,0.010249251,0.005702269
