m/z,grad_runA,grad_runB,pos_runA,pos_runB,negabs_runA,negabs_runB
600.0,-0.00080700906,-0.0015694656,0.0,0.0,0.00080700906,0.0015694656
600.1,-0.0043907403,-0.0047448836,0.0,0.0,0.0043907403,0.0047448836
600.2,0.00014851268,0.00090591307,0.00014851268,0.00090591307,0.0,0.0
600.3000000000001,0.00045771565,0.0003168288,0.00045771565,0.0003168288,0.0,0.0
600.4000000000001,-0.00034012512,-1.4914296e-05,0.0,0.0,0.00034012512,1.4914296e-05
600.5000000000001,-0.00034909745,-0.0004930756,0.0,0.0,0.00034909745,0.0004930756
600.6000000000001,-0.0028810983,-0.0036833046,0.0,0.0,0.0028810983,0.0036833046
600.7000000000002,-0.0005710696,-0.000586733,0.0,0.0,0.0005710696,0.000586733
600.8000000000002,0.00017618478,-1.900601e-05,0.00017618478,0.0,0.0,1.900601e-05
600.9000000000002,-0.00030690862,-0.00020911412,0.0,0.0,0.00030690862,0.00020911412
601.0000000000002,-0.00033139877,-0.00046624694,0.0,0.0,0.00033139877,0.00046624694
601.1000000000003,-0.001008897,-0.00055861933,0.0,0.0,0.001008897,0.00055861933
601.2000000000003,0.00029678765,0.00079348596,0.00029678765,0.00079348596,0.0,0.0
601.3000000000003,1.2007169e-05,7.188321e-05,1.2007169e-05,7.188321e-05,0.0,0.0
601.4000000000003,6.531325e-05,0.00045753186,6.531325e-05,0.00045753186,0.0,0.0
601.5000000000003,-5.1314513e-05,-0.0011125801,0.0,0.0,5.1314513e-05,0.0011125801
601.6000000000004,-0.00058554014,-0.001341626,0.0,0.0,0.00058554014,0.001341626
601.7000000000004,0.0002777725,-0.00010679958,0.0002777725,0.0,0.0,0.00010679958
601.8000000000004,-0.00020183348,-0.00031390256,0.0,0.0,0.00020183348,0.00031390256
601.9000000000004,-0.000913468,-0.0011314071,0.0,0.0,0.000913468,0.0011314071
602.0000000000005,-0.0005567604,-0.0010088687,0.0,0.0,0.0005567604,0.0010088687
602.1000000000005,-0.0005719086,-0.0009314977,0.0,0.0,0.0005719086,0.0009314977
602.2000000000005,0.0021188797,0.0025491745,0.0021188797,0.0025491745,0.0,0.0
