m/z,grad_runA,grad_runB,pos_runA,pos_runB,negabs_runA,negabs_runB
600.0,-0.0005205936,-0.0008143685,0.0,0.0,0.0005205936,0.0008143685
600.1,-0.00028308222,-0.0007655151,0.0,0.0,0.00028308222,0.0007655151
600.2,0.009051826,0.0033357777,0.009051826,0.0033357777,0.0,0.0
600.3000000000001,0.00076058175,0.0008500303,0.00076058175,0.0008500303,0.0,0.0
600.4000000000001,0.00012752737,0.00041945511,0.00012752737,0.00041945511,0.0,0.0
600.5000000000001,-0.00013896699,0.00030084772,0.0,0.00030084772,0.00013896699,0.0
600.6000000000001,-0.0022558367,-0.0010736462,0.0,0.0,0.0022558367,0.0010736462
600.7000000000002,-0.00027233837,-1.6443997e-05,0.0,0.0,0.00027233837,1.6443997e-05
600.8000000000002,0.0005049507,0.0006350217,0.0005049507,0.0006350217,0.0,0.0
600.9000000000002,-0.00026999228,4.3459793e-05,0.0,4.3459793e-05,0.00026999228,0.0
601.0000000000002,-6.190167e-05,0.00027300796,0.0,0.00027300796,6.190167e-05,0.0
601.1000000000003,-0.0011280888,-0.00052510976,0.0,0.0,0.0011280888,0.00052510976
601.2000000000003,0.0049751117,0.0023300804,0.0049751117,0.0023300804,0.0,0.0
601.3000000000003,0.00050553697,0.0005291557,0.00050553697,0.0005291557,0.0,0.0
601.4000000000003,0.00038192567,0.0011440946,0.00038192567,0.0011440946,0.0,0.0
601.5000000000003,0.00030691354,0.0003808325,0.00030691354,0.0003808325,0.0,0.0
601.6000000000004,0.00023107785,0.00017797542,0.00023107785,0.00017797542,0.0,0.0
601.7000000000004,0.0007554279,0.00026474593,0.0007554279,0.00026474593,0.0,0.0
601.8000000000004,0.0008800821,0.0011545557,0.0008800821,0.0011545557,0.0,0.0
601.9000000000004,-0.001144488,-0.00054377,0.0,0.0,0.001144488,0.00054377
602.0000000000005,-0.0005065484,-0.0004959856,0.0,0.0,0.0005065484,0.0004959856
602.1000000000005,-0.000356717,-0.0003173527,0.0,0.0,0.000356717,0.0003173527
602.2000000000005,0.005287886,0.0031343924,0.005287886,0.0031343924,0.0,0.0
602.3000000000005,0.0008056465,0.0008545733,0.0008056465,0.0008545733,0.0,0.0
602.4000000000005,0.00027124796,0.0007896816,0.00027124796,0.0007896816,0.0,0.0
602.5000000000006,-0.0014750467,-0.0019126745,0.0,0.0,0.0014750467,0.0019126745
602.6000000000006,-0.009284826,-0.009838321,0.0,0.0,0.009284826,0.009838321
602.7000000000006,0.0005195482,0.00036373647,0.0005195482,0.00036373647,0.0,0.0
602.8000000000006,0.0005821131,0.0007256993,0.0005821131,0.0007256993,0.0,0.0
602.9000000000007,-4.13108e-05,7.8170444e-05,0.0,7.8170444e-05,4.13108e-05,0.0
603.0000000000007,-0.001287506,-0.00055418,0.0,0.0,0.001287506,0.00055418
603.1000000000007,-0.002136541,-0.0013238083,0.0,0.0,0.002136541,0.0013238083
603.2000000000007,0.0006488006,0.0012690738,0.0006488006,0.0012690738,0.0,0.0
603.3000000000008,0.0002560644,0.00085723953,0.0002560644,0.00085723953,0.0,0.0
603.4000000000008,0.00035299404,0.0005507265,0.00035299404,0.0005507265,0.0,0.0
603.5000000000008,1.7159135e-05,0.00012298959,1.7159135e-05,0.00012298959,0.0,0.0
603.6000000000008,-0.00027052022,-8.528764e-06,0.0,0.0,0.00027052022,8.528764e-06
603.7000000000008,-0.00023453747,0.00017911578,0.0,0.00017911578,0.00023453747,0.0
603.8000000000009,-0.00034907844,2.7209599e-05,0.0,2.7209599e-05,0.00034907844,0.0
603.9000000000009,-0.00047159888,-7.952408e-05,0.0,0.0,0.00047159888,7.952408e-05
604.0000000000009,-0.00077942654,-0.00030843043,0.0,0.0,0.00077942654,0.00030843043
604.1000000000009,-0.0005855908,-0.00017765077,0.0,0.0,0.0005855908,0.00017765077
604.200000000001,0.003970275,0.0038713303,0.003970275,0.0038713303,0.0,0.0
604.300000000001,0.0007858621,0.00069492357,0.0007858621,0.00069492357,0.0,0.0
604.400000000001,0.0003240346,0.0009371765,0.0003240346,0.0009371765,0.0,0.0
604.500000000001,-0.0006737672,-0.00013629775,0.0,0.0,0.0006737672,0.00013629775
604.600000000001,0.00034723058,0.00084745226,0.00034723058,0.00084745226,0.0,0.0
604.7000000000011,0.0016811682,0.004049699,0.0016811682,0.004049699,0.0,0.0
604.8000000000011,0.0013160596,0.002171461,0.0013160596,0.002171461,0.0,0.0
604.9000000000011,0.0010958054,0.0017591098,0.0010958054,0.0017591098,0.0,0.0
605.0000000000011,0.00063776714,0.001719425,0.00063776714,0.001719425,0.0,0.0
605.1000000000012,0.00039830589,0.0007981816,0.00039830589,0.0007981816,0.0,0.0
605.2000000000012,0.0007830966,0.00073469424,0.0007830966,0.00073469424,0.0,0.0
605.3000000000012,0.0006563059,0.0010202905,0.0006563059,0.0010202905,0.0,0.0
605.4000000000012,0.00029742642,0.0007026674,0.00029742642,0.0007026674,0.0,0.0
605.5000000000013,-0.00017773922,2.862694e-05,0.0,2.862694e-05,0.00017773922,0.0
605.6000000000013,0.00081204606,0.0011548655,0.00081204606,0.0011548655,0.0,0.0
605.7000000000013,0.00056806655,0.00048615405,0.00056806655,0.00048615405,0.0,0.0
605.8000000000013,0.010137616,0.005123695,0.010137616,0.005123695,0.0,0.0
605.9000000000013,-0.00020784682,0.00027594948,0.0,0.00027594948,0.00020784682,0.0
606.0000000000014,-0.00069005025,-8.105322e-05,0.0,0.0,0.00069005025,8.105322e-05
606.1000000000014,0.0005545726,0.00045242877,0.0005545726,0.00045242877,0.0,0.0
606.2000000000014,0.0016502648,0.0014091089,0.0016502648,0.0014091089,0.0,0.0
606.3000000000014,0.0006282859,0.0013619635,0.0006282859,0.0013619635,0.0,0.0
606.4000000000015,0.0004632798,0.0012485534,0.0004632798,0.0012485534,0.0,0.0
606.5000000000015,0.001168261,0.00065555336,0.001168261,0.00065555336,0.0,0.0
606.6000000000015,0.017709592,0.0026608796,0.017709592,0.0026608796,0.0,0.0
606.7000000000015,0.015203503,0.0032141705,0.015203503,0.0032141705,0.0,0.0
606.8000000000015,0.027085757,0.008809449,0.027085757,0.008809449,0.0,0.0
606.9000000000016,0.002849583,0.0017917438,0.002849583,0.0017917438,0.0,0.0
607.0000000000016,0.0004896218,0.00037860472,0.0004896218,0.00037860472,0.0,0.0
607.1000000000016,-0.00044166035,-7.911765e-05,0.0,0.0,0.00044166035,7.911765e-05
607.2000000000016,0.0013993204,0.0022542775,0.0013993204,0.0022542775,0.0,0.0
607.3000000000017,0.00050628785,0.00070749846,0.00050628785,0.00070749846,0.0,0.0
607.4000000000017,0.0004867949,0.0005889835,0.0004867949,0.0005889835,0.0,0.0
607.5000000000017,-0.001582118,-0.0018237217,0.0,0.0,0.001582118,0.0018237217
607.6000000000017,-0.0010285025,-0.0002584598,0.0,0.0,0.0010285025,0.0002584598
607.7000000000018,-0.00060028915,4.3057807e-05,0.0,4.3057807e-05,0.00060028915,0.0
607.8000000000018,-0.00027328008,0.0003761322,0.0,0.0003761322,0.00027328008,0.0
607.9000000000018,-0.0005830498,3.977692e-05,0.0,3.977692e-05,0.0005830498,0.0
608.0000000000018,0.00023864389,0.0001879163,0.00023864389,0.0001879163,0.0,0.0
608.1000000000018,-0.000107263186,0.0004118675,0.0,0.0004118675,0.000107263186,0.0
608.2000000000019,0.0005485676,0.00083396974,0.0005485676,0.00083396974,0.0,0.0
608.3000000000019,0.0007759607,0.0011077806,0.0007759607,0.0011077806,0.0,0.0
608.4000000000019,0.0005971439,0.0009034282,0.0005971439,0.0009034282,0.0,0.0
608.5000000000019,0.0015959298,0.0011987011,0.0015959298,0.0011987011,0.0,0.0
608.600000000002,-0.0019350922,-0.0024674034,0.0,0.0,0.0019350922,0.0024674034
608.700000000002,0.00031963465,0.0003222328,0.00031963465,0.0003222328,0.0,0.0
608.800000000002,0.007838284,0.0036605601,0.007838284,0.0036605601,0.0,0.0
608.900000000002,1.7847158e-05,0.0004918848,1.7847158e-05,0.0004918848,0.0,0.0
609.000000000002,2.5937212e-05,0.0005082494,2.5937212e-05,0.0005082494,0.0,0.0
609.1000000000021,0.00043496912,0.00030954555,0.00043496912,0.00030954555,0.0,0.0
609.2000000000021,0.0011656957,0.001768039,0.0011656957,0.001768039,0.0,0.0
609.3000000000021,0.0004217592,0.0008919343,0.0004217592,0.0008919343,0.0,0.0
609.4000000000021,0.00067288,0.0010464744,0.00067288,0.0010464744,0.0,0.0
609.5000000000022,-0.00577709,-0.005876203,0.0,0.0,0.00577709,0.005876203
609.6000000000022,-0.0070412303,-0.004903805,0.0,0.0,0.0070412303,0.004903805
609.7000000000022,-0.0017652116,-0.0012839736,0.0,0.0,0.0017652116,0.0012839736
609.8000000000022,-0.0008521182,0.0004513293,0.0,0.0004513293,0.0008521182,0.0
609.9000000000023,-0.0021749067,-0.0027681997,0.0,0.0,0.0021749067,0.0027681997
610.0000000000023,-0.00047074934,-5.4955253e-05,0.0,0.0,0.00047074934,5.4955253e-05
610.1000000000023,3.810431e-05,0.00026525173,3.810431e-05,0.00026525173,0.0,0.0
610.2000000000023,0.00097420893,0.0018641701,0.00097420893,0.0018641701,0.0,0.0
610.3000000000023,0.00064801646,0.00088649127,0.00064801646,0.00088649127,0.0,0.0
610.4000000000024,0.00040020607,0.0007116953,0.00040020607,0.0007116953,0.0,0.0
610.5000000000024,-0.014669386,-0.01000116,0.0,0.0,0.014669386,0.01000116
610.6000000000024,-0.0030131873,-0.00090519834,0.0,0.0,0.0030131873,0.00090519834
610.7000000000024,0.00010739246,0.00031748854,0.00010739246,0.00031748854,0.0,0.0
610.8000000000025,0.0005068454,0.000834853,0.0005068454,0.000834853,0.0,0.0
610.9000000000025,0.00039947848,0.0008170885,0.00039947848,0.0008170885,0.0,0.0
611.0000000000025,-0.0073830425,-0.0040051998,0.0,0.0,0.0073830425,0.0040051998
611.1000000000025,-0.0018576236,-0.00063173653,0.0,0.0,0.0018576236,0.00063173653
611.2000000000025,0.00037485972,0.0009194751,0.00037485972,0.0009194751,0.0,0.0
611.3000000000026,0.0006112144,0.0006349907,0.0006112144,0.0006349907,0.0,0.0
611.4000000000026,0.0003792887,0.0009360096,0.0003792887,0.0009360096,0.0,0.0
611.5000000000026,-0.00041544787,-0.00041349704,0.0,0.0,0.00041544787,0.00041349704
611.6000000000026,0.0001517848,6.9350346e-05,0.0001517848,6.9350346e-05,0.0,0.0
611.7000000000027,-0.00036249944,0.00016554724,0.0,0.00016554724,0.00036249944,0.0
611.8000000000027,0.00036447422,0.0008027985,0.00036447422,0.0008027985,0.0,0.0
611.9000000000027,0.009897149,0.0059959064,0.009897149,0.0059959064,0.0,0.0
612.0000000000027,-0.0012952063,-0.00044155738,0.0,0.0,0.0012952063,0.00044155738
612.1000000000028,0.0022744862,0.0012035978,0.0022744862,0.0012035978,0.0,0.0
612.2000000000028,0.0005360969,0.0011665103,0.0005360969,0.0011665103,0.0,0.0
612.3000000000028,0.00042280328,0.0010661186,0.00042280328,0.0010661186,0.0,0.0
612.4000000000028,0.00034129425,0.00047809994,0.00034129425,0.00047809994,0.0,0.0
612.5000000000028,-0.0026676569,-0.0035980905,0.0,0.0,0.0026676569,0.0035980905
612.6000000000029,0.00029955778,0.00031074815,0.00029955778,0.00031074815,0.0,0.0
612.7000000000029,-0.034727156,-0.022948477,0.0,0.0,0.034727156,0.022948477
612.8000000000029,-0.0026843548,-0.0010185238,0.0,0.0,0.0026843548,0.0010185238
612.9000000000029,-0.008094972,-0.0051821773,0.0,0.0,0.008094972,0.0051821773
613.000000000003,-0.019352555,-0.019359378,0.0,0.0,0.019352555,0.019359378
613.100000000003,0.0003253644,0.0007642888,0.0003253644,0.0007642888,0.0,0.0
613.200000000003,0.00076285156,0.0010836403,0.00076285156,0.0010836403,0.0,0.0
613.300000000003,0.0002446859,0.0009848683,0.0002446859,0.0009848683,0.0,0.0
613.400000000003,-7.8803554e-05,0.0005871901,0.0,0.0005871901,7.8803554e-05,0.0
613.5000000000031,-0.018491855,-0.02293662,0.0,0.0,0.018491855,0.02293662
613.6000000000031,0.0003458088,0.00038502662,0.0003458088,0.00038502662,0.0,0.0
613.7000000000031,0.0005292206,0.00029648922,0.0005292206,0.00029648922,0.0,0.0
613.8000000000031,-4.7135636e-05,0.00043311666,0.0,0.00043311666,4.7135636e-05,0.0
613.9000000000032,-0.00036964004,-0.0004802027,0.0,0.0,0.00036964004,0.0004802027
614.0000000000032,-0.005208576,-0.007915725,0.0,0.0,0.005208576,0.007915725
614.1000000000032,0.00042483318,0.00052451016,0.00042483318,0.00052451016,0.0,0.0
614.2000000000032,0.0054410757,0.0025156317,0.0054410757,0.0025156317,0.0,0.0
614.3000000000033,0.00071037485,0.0008479475,0.00071037485,0.0008479475,0.0,0.0
614.4000000000033,0.00041101774,0.0010491258,0.00041101774,0.0010491258,0.0,0.0
614.5000000000033,-0.019824388,-0.02242898,0.0,0.0,0.019824388,0.02242898
614.6000000000033,-0.0005768918,6.7522284e-05,0.0,6.7522284e-05,0.0005768918,0.0
614.7000000000033,-0.0002199664,-0.00012602392,0.0,0.0,0.0002199664,0.00012602392
614.8000000000034,-0.0017871214,-0.0020070204,0.0,0.0,0.0017871214,0.0020070204
614.9000000000034,-0.00016574009,-0.0009858919,0.0,0.0,0.00016574009,0.0009858919
615.0000000000034,-0.00036408348,0.00017979812,0.0,0.00017979812,0.00036408348,0.0
615.1000000000034,0.00016453113,0.0002634545,0.00016453113,0.0002634545,0.0,0.0
615.2000000000035,0.0011195297,0.0010986181,0.0011195297,0.0010986181,0.0,0.0
615.3000000000035,0.0005727801,0.0006237326,0.0005727801,0.0006237326,0.0,0.0
615.4000000000035,0.00035432042,0.0005505317,0.00035432042,0.0005505317,0.0,0.0
615.5000000000035,-0.023240443,-0.027684895,0.0,0.0,0.023240443,0.027684895
615.6000000000035,-0.009015573,-0.0074834926,0.0,0.0,0.009015573,0.0074834926
615.7000000000036,-0.013539365,-0.013768625,0.0,0.0,0.013539365,0.013768625
615.8000000000036,-0.018028706,-0.01979751,0.0,0.0,0.018028706,0.01979751
615.9000000000036,-0.011371581,-0.011105505,0.0,0.0,0.011371581,0.011105505
616.0000000000036,-0.01762727,-0.0195135,0.0,0.0,0.01762727,0.0195135
616.1000000000037,-0.017211493,-0.019914811,0.0,0.0,0.017211493,0.019914811
616.2000000000037,-0.00048021929,7.6873046e-05,0.0,7.6873046e-05,0.00048021929,0.0
616.3000000000037,0.0003695562,0.0009290938,0.0003695562,0.0009290938,0.0,0.0
616.4000000000037,0.00026035192,0.0005121521,0.00026035192,0.0005121521,0.0,0.0
616.5000000000038,-0.02393064,-0.023123385,0.0,0.0,0.02393064,0.023123385
616.6000000000038,-0.031579338,-0.030163033,0.0,0.0,0.031579338,0.030163033
616.7000000000038,-0.022310948,-0.030663665,0.0,0.0,0.022310948,0.030663665
616.8000000000038,-0.012700447,-0.016489299,0.0,0.0,0.012700447,0.016489299
616.9000000000038,-0.0063419715,-0.008545306,0.0,0.0,0.0063419715,0.008545306
617.0000000000039,-0.014315987,-0.022450259,0.0,0.0,0.014315987,0.022450259
617.1000000000039,-0.02464664,-0.024185268,0.0,0.0,0.02464664,0.024185268
617.2000000000039,0.00043819362,0.00028936795,0.00043819362,0.00028936795,0.0,0.0
617.3000000000039,0.0003590872,0.0008570498,0.0003590872,0.0008570498,0.0,0.0
617.400000000004,0.00049176655,0.00093713735,0.00049176655,0.00093713735,0.0,0.0
617.500000000004,-0.019466696,-0.020636711,0.0,0.0,0.019466696,0.020636711
617.600000000004,-0.015957402,-0.017897442,0.0,0.0,0.015957402,0.017897442
617.700000000004,-0.0423914,-0.048277654,0.0,0.0,0.0423914,0.048277654
617.800000000004,-0.0033598396,-0.0025328945,0.0,0.0,0.0033598396,0.0025328945
617.9000000000041,-0.02115467,-0.027996821,0.0,0.0,0.02115467,0.027996821
618.0000000000041,-0.014485036,-0.011021907,0.0,0.0,0.014485036,0.011021907
618.1000000000041,-0.009841224,-0.009028111,0.0,0.0,0.009841224,0.009028111
618.2000000000041,0.00083707646,0.0007522653,0.00083707646,0.0007522653,0.0,0.0
618.3000000000042,0.00046705597,0.001214034,0.00046705597,0.001214034,0.0,0.0
618.4000000000042,0.00018237655,0.0012305349,0.00018237655,0.0012305349,0.0,0.0
618.5000000000042,0.0034158477,0.0006378488,0.0034158477,0.0006378488,0.0,0.0
618.6000000000042,0.010432737,0.0016792883,0.010432737,0.0016792883,0.0,0.0
618.7000000000043,0.009414191,0.0015474779,0.009414191,0.0015474779,0.0,0.0
618.8000000000043,0.008046029,0.0012887358,0.008046029,0.0012887358,0.0,0.0
618.9000000000043,0.0043552304,0.00090586185,0.0043552304,0.00090586185,0.0,0.0
619.0000000000043,0.000138416,6.389056e-05,0.000138416,6.389056e-05,0.0,0.0
619.1000000000043,-0.016563086,-0.013831303,0.0,0.0,0.016563086,0.013831303
619.2000000000044,0.000544613,0.0007575766,0.000544613,0.0007575766,0.0,0.0
619.3000000000044,0.00070513115,0.00058358756,0.00070513115,0.00058358756,0.0,0.0
619.4000000000044,0.0002905765,0.0005242521,0.0002905765,0.0005242521,0.0,0.0
619.5000000000044,-0.0097065875,-0.008751469,0.0,0.0,0.0097065875,0.008751469
