m/z,negabs_runB
600.0,0.0095165465
600.1,0.011190736
600.2,0.0001244249
600.3000000000001,0.0
600.4000000000001,0.0
600.5000000000001,0.0014967115
600.6000000000001,0.004786998
600.7000000000002,0.009276355
600.8000000000002,0.00066052226
600.9000000000002,0.0007400973
601.0000000000002,0.0055711647
601.1000000000003,0.0014574121
601.2000000000003,0.0
601.3000000000003,0.0
601.4000000000003,0.0
601.5000000000003,0.002636372
601.6000000000004,0.00678255
601.7000000000004,0.0028602902
601.8000000000004,0.0010353158
601.9000000000004,0.0034027225
602.0000000000005,0.012693701
602.1000000000005,0.006931961
602.2000000000005,5.685722e-06
602.3000000000005,0.0
602.4000000000005,0.0
602.5000000000006,0.00669559
602.6000000000006,0.0037420117
602.7000000000006,0.0010779427
602.8000000000006,0.00061565347
602.9000000000007,0.0024256448
603.0000000000007,0.0021471626
603.1000000000007,0.0007378324
603.2000000000007,0.0
603.3000000000008,0.0
603.4000000000008,0.0
603.5000000000008,0.010705703
603.6000000000008,0.0070185075
603.7000000000008,0.00043204555
603.8000000000009,0.0005985588
603.9000000000009,0.0006130957
604.0000000000009,0.00023426898
604.1000000000009,0.0005103289
604.200000000001,0.00033971408
604.300000000001,0.0
604.400000000001,0.0
604.500000000001,0.006821915
604.600000000001,0.0002549334
604.7000000000011,0.0
604.8000000000011,0.0
604.9000000000011,0.0
605.0000000000011,0.0
605.1000000000012,0.00015145504
605.2000000000012,0.0
605.3000000000012,0.0
605.4000000000012,0.0
605.5000000000013,0.0022841603
605.6000000000013,0.0016183523
605.7000000000013,0.0025213053
605.8000000000013,0.003515773
605.9000000000013,0.0021100778
606.0000000000014,0.001224497
606.1000000000014,0.006944309
606.2000000000014,1.18245125e-05
606.3000000000014,0.0
606.4000000000015,0.0
606.5000000000015,0.0019173756
606.6000000000015,0.0
606.7000000000015,0.00015987191
606.8000000000015,0.0001334333
606.9000000000016,9.791207e-05
607.0000000000016,0.00069441414
607.1000000000016,0.002180271
607.2000000000016,0.0
607.3000000000017,0.0
607.4000000000017,0.0
607.5000000000017,0.005656937
607.6000000000017,0.0043009645
607.7000000000018,0.0025139425
607.8000000000018,0.0009713459
607.9000000000018,0.00089777063
608.0000000000018,0.010336563
608.1000000000018,0.0061785793
608.2000000000019,0.0
608.3000000000019,0.0
608.4000000000019,0.0
608.5000000000019,0.0008437558
608.600000000002,0.0014070893
608.700000000002,0.009015797
608.800000000002,0.0019019877
608.900000000002,0.0021383655
609.000000000002,0.0016451483
609.1000000000021,0.004400225
609.2000000000021,0.0
609.3000000000021,0.0
609.4000000000021,0.0
609.5000000000022,0.0131883
609.6000000000022,0.002545243
609.7000000000022,0.006463877
609.8000000000022,0.0008357212
609.9000000000023,0.0038477627
610.0000000000023,0.00060833944
610.1000000000023,0.002792758
610.2000000000023,0.0
610.3000000000023,0.0
610.4000000000024,0.0
610.5000000000024,0.0043223514
610.6000000000024,0.00065518875
610.7000000000024,0.0021802054
610.8000000000025,0.0006603098
610.9000000000025,0.0007518449
611.0000000000025,0.006596606
611.1000000000025,0.0026274228
611.2000000000025,0.0
611.3000000000026,0.0
611.4000000000026,0.000111181995
611.5000000000026,0.010840469
611.6000000000026,0.005747384
611.7000000000027,0.0022782376
611.8000000000027,0.00039860158
611.9000000000027,0.0032067082
612.0000000000027,0.004732962
612.1000000000028,0.0023111394
612.2000000000028,0.0
612.3000000000028,0.0
612.4000000000028,4.0829007e-05
612.5000000000028,0.0057966416
612.6000000000029,0.0051796306
612.7000000000029,0.0012056261
612.8000000000029,0.00084327476
612.9000000000029,0.00059587567
613.000000000003,0.003127262
613.100000000003,0.00086477795
613.200000000003,0.0
613.300000000003,0.0
613.400000000003,2.5979307e-05
613.5000000000031,0.0013473744
613.6000000000031,0.0039755064
613.7000000000031,0.0011914228
613.8000000000031,0.00010819951
613.9000000000032,0.0006974134
614.0000000000032,0.0007466368
614.1000000000032,0.0027041256
614.2000000000032,0.00011253703
614.3000000000033,0.0
614.4000000000033,0.00012939332
614.5000000000033,0.0032258136
614.6000000000033,0.0070877117
614.7000000000033,0.00053375494
614.8000000000034,0.003646341
614.9000000000034,0.002270637
615.0000000000034,0.0005726868
615.1000000000034,3.846798e-05
615.2000000000035,0.0
615.3000000000035,0.0
615.4000000000035,0.0
615.5000000000035,0.008601262
615.6000000000035,0.006073131
615.7000000000036,0.010762642
615.8000000000036,0.010785665
615.9000000000036,0.0069921482
616.0000000000036,0.008222783
616.1000000000037,0.006935137
616.2000000000037,0.0011588108
616.3000000000037,0.0
616.4000000000037,0.0
616.5000000000038,0.007056714
616.6000000000038,0.013970355
616.7000000000038,0.020788997
616.8000000000038,0.0030418485
616.9000000000038,0.003675601
617.0000000000039,0.007514447
617.1000000000039,0.009082462
617.2000000000039,0.0004921721
617.3000000000039,0.0
617.400000000004,0.0
617.500000000004,0.004049478
617.600000000004,0.011195282
617.700000000004,0.012124584
617.800000000004,0.0025463947
617.9000000000041,0.010073839
618.0000000000041,0.010478482
618.1000000000041,0.01526
618.2000000000041,0.0058539943
618.3000000000042,0.0
618.4000000000042,0.0
618.5000000000042,0.0005125441
618.6000000000042,0.0
618.7000000000043,0.00015019982
618.8000000000043,0.0
618.9000000000043,0.0
619.0000000000043,0.0039709383
619.1000000000043,0.0019937279
619.2000000000044,0.0
619.3000000000044,0.0
619.4000000000044,0.0
619.5000000000044,0.0031444435
619.6000000000045,0.0009150363
619.7000000000045,0.0050015966
619.8000000000045,0.0006394462
619.9000000000045,0.00045258686
620.0000000000045,0.00018185431
620.1000000000046,0.0003841924
620.2000000000046,0.00036111783
620.3000000000046,0.0
620.4000000000046,0.0
620.5000000000047,2.3985609e-05
620.6000000000047,0.0002957364
620.7000000000047,0.00014444762
620.8000000000047,0.0010418076
620.9000000000048,0.001147073
621.0000000000048,0.009499823
621.1000000000048,0.0022267168
621.2000000000048,0.0
621.3000000000048,0.0
621.4000000000049,5.708091e-05
621.5000000000049,0.008256608
621.6000000000049,0.0038208265
621.7000000000049,0.0148153
621.800000000005,0.0002212885
621.900000000005,0.0017341123
622.000000000005,0.0006538217
622.100000000005,0.0011468286
622.200000000005,0.00014523587
622.3000000000051,0.0
622.4000000000051,0.0
622.5000000000051,0.00030937375
622.6000000000051,0.00031342296
622.7000000000052,0.0008313163
622.8000000000052,0.00043469787
622.9000000000052,0.0008855082
623.0000000000052,0.0017859152
623.1000000000053,0.0040183016
623.2000000000053,0.00036460295
623.3000000000053,0.0
623.4000000000053,0.0
623.5000000000053,0.0074102245
623.6000000000054,0.0064807106
623.7000000000054,0.0058713425
623.8000000000054,0.0032703702
623.9000000000054,0.001504351
624.0000000000055,0.00031268617
624.1000000000055,0.00048258927
624.2000000000055,0.0
624.3000000000055,0.0
624.4000000000055,0.0
624.5000000000056,0.0006015745
624.6000000000056,0.0013121617
624.7000000000056,0.0005074556
624.8000000000056,0.001830908
624.9000000000057,0.00023983898
625.0000000000057,0.008142867
625.1000000000057,0.00625603
625.2000000000057,0.0
625.3000000000058,0.0
625.4000000000058,0.0
625.5000000000058,0.0027375398
625.6000000000058,0.00051695004
625.7000000000058,0.0005469682
625.8000000000059,0.00024823612
625.9000000000059,0.00147746
626.0000000000059,0.001101743
626.1000000000059,0.00050946843
626.200000000006,0.0
626.300000000006,0.0
626.400000000006,0.0
626.500000000006,0.0013570223
626.600000000006,0.0008205509
626.7000000000061,0.0003288822
626.8000000000061,0.00064954587
626.9000000000061,0.00062435516
627.0000000000061,0.0052430695
627.1000000000062,0.00035046943
627.2000000000062,0.0
627.3000000000062,0.0
627.4000000000062,0.0
627.5000000000063,0.0011578146
627.6000000000063,0.0009911355
627.7000000000063,0.0019454826
627.8000000000063,0.0017126665
627.9000000000063,0.0006290479
628.0000000000064,1.8097571e-05
628.1000000000064,0.0
628.2000000000064,0.0
628.3000000000064,0.0
628.4000000000065,0.0
628.5000000000065,0.0
628.6000000000065,0.00027375796
628.7000000000065,0.0035567123
628.8000000000065,0.0027758288
628.9000000000066,0.0010824334
629.0000000000066,0.00019242299
629.1000000000066,0.0
629.2000000000066,3.124866e-05
629.3000000000067,0.0
629.4000000000067,5.9077145e-05
629.5000000000067,0.0004004984
629.6000000000067,0.0009375958
629.7000000000068,0.0050723813
629.8000000000068,0.0029560502
629.9000000000068,0.0037280978
630.0000000000068,0.006067133
630.1000000000068,0.0051767724
630.2000000000069,0.00037448676
630.3000000000069,0.0
630.4000000000069,0.0
630.5000000000069,0.0027861511
630.600000000007,0.00056693156
630.700000000007,0.0028278918
630.800000000007,0.0012503434
630.900000000007,0.001077629
631.000000000007,0.00083088817
631.1000000000071,0.002800498
631.2000000000071,0.00023846816
631.3000000000071,0.0
631.4000000000071,0.0
631.5000000000072,0.000699738
631.6000000000072,0.0009227537
631.7000000000072,0.0065467996
631.8000000000072,0.0017041826
631.9000000000073,0.0021888462
632.0000000000073,0.0030788875
632.1000000000073,0.00037448618
632.2000000000073,0.00018172183
632.3000000000073,0.0
632.4000000000074,0.0
632.5000000000074,0.011029896
632.6000000000074,0.0040052016
632.7000000000074,0.0026204896
632.8000000000075,0.0017013466
632.9000000000075,0.0035106926
633.0000000000075,0.0009125629
633.1000000000075,0.0008139822
633.2000000000075,4.498997e-05
633.3000000000076,0.0
633.4000000000076,0.0
633.5000000000076,0.0035648418
633.6000000000076,0.0013257732
633.7000000000077,0.0027115564
633.8000000000077,0.00088460825
633.9000000000077,0.00038575407
634.0000000000077,0.0011116338
634.1000000000078,0.0011805812
634.2000000000078,0.00040269905
634.3000000000078,0.0
634.4000000000078,0.0
634.5000000000078,0.00053697586
634.6000000000079,0.0003735614
634.7000000000079,0.0004445269
634.8000000000079,4.7291036e-05
634.9000000000079,0.00019912508
635.000000000008,0.0
635.100000000008,0.0003986714
635.200000000008,3.4959323e-06
635.300000000008,0.0
635.400000000008,0.0
635.5000000000081,0.0014159837
635.6000000000081,0.00051203475
635.7000000000081,0.00066279486
635.8000000000081,0.00052086567
635.9000000000082,0.0018885478
636.0000000000082,0.0009955756
636.1000000000082,0.002445103
636.2000000000082,0.00033803142
636.3000000000083,0.0
636.4000000000083,0.0
636.5000000000083,0.00082538254
636.6000000000083,0.00086099294
636.7000000000083,0.0016836914
636.8000000000084,0.00066560437
636.9000000000084,0.0025013033
637.0000000000084,0.0020980958
637.1000000000084,0.00032971712
637.2000000000085,0.000123422
637.3000000000085,0.0
637.4000000000085,0.0
637.5000000000085,0.0037979726
637.6000000000085,0.0038949947
637.7000000000086,0.0014658124
637.8000000000086,0.001145091
637.9000000000086,0.007636083
638.0000000000086,0.0038250186
638.1000000000087,0.0013712492
638.2000000000087,0.00092785613
638.3000000000087,0.0
638.4000000000087,0.0
638.5000000000088,0.0007245449
638.6000000000088,0.0007094248
638.7000000000088,2.4120627e-05
638.8000000000088,0.0002762172
638.9000000000088,0.00038673473
639.0000000000089,0.00047678535
639.1000000000089,0.0007185171
639.2000000000089,0.00044151634
639.3000000000089,0.0
639.400000000009,0.0
639.500000000009,0.0032304877
639.600000000009,0.0015990121
639.700000000009,0.001109053
639.800000000009,0.0009481101
639.9000000000091,0.00043613257
640.0000000000091,0.00052335445
640.1000000000091,0.000539338
640.2000000000091,0.0002771352
640.3000000000092,0.0
640.4000000000092,5.9437032e-05
640.5000000000092,0.0010413327
640.6000000000092,0.00035320208
640.7000000000093,0.0012919366
640.8000000000093,0.0006417289
640.9000000000093,0.0009354865
641.0000000000093,0.0008305301
641.1000000000093,0.00066846446
641.2000000000094,0.00060732185
641.3000000000094,0.0
641.4000000000094,0.0
641.5000000000094,0.0018068397
641.6000000000095,0.0006630092
641.7000000000095,0.0005610874
641.8000000000095,0.00032813768
641.9000000000095,0.00042813146
642.0000000000095,0.00043781663
642.1000000000096,0.0006469625
642.2000000000096,0.0003164625
642.3000000000096,0.0
642.4000000000096,0.0
642.5000000000097,3.356669e-05
642.6000000000097,0.0
642.7000000000097,0.0
642.8000000000097,0.00012103253
642.9000000000098,0.00017940182
643.0000000000098,0.00027931013
643.1000000000098,4.37657e-05
643.2000000000098,3.70486e-05
643.3000000000098,0.0
643.4000000000099,0.0
643.5000000000099,0.0007298903
643.6000000000099,0.00055604195
643.7000000000099,0.000704363
643.80000000001,0.0001638559
643.90000000001,0.0007802522
644.00000000001,0.0003683601
644.10000000001,0.0013109953
644.20000000001,0.000200616
644.3000000000101,0.0
644.4000000000101,0.0
644.5000000000101,0.0004389302
644.6000000000101,0.00011305283
644.7000000000102,0.0006576472
644.8000000000102,2.2205428e-05
644.9000000000102,9.421451e-05
645.0000000000102,0.0
645.1000000000103,0.0
645.2000000000103,0.0
645.3000000000103,0.0
645.4000000000103,0.0
645.5000000000103,0.000808621
645.6000000000104,0.0004405062
645.7000000000104,0.0007844084
645.8000000000104,0.00018339658
645.9000000000104,0.0012695077
646.0000000000105,0.0007687127
646.1000000000105,0.0013808816
646.2000000000105,0.0006032264
646.3000000000105,0.0
646.4000000000106,0.0
646.5000000000106,0.00044637092
646.6000000000106,0.0006575106
646.7000000000106,0.0007757836
646.8000000000106,0.00047237446
646.9000000000107,0.000520091
647.0000000000107,0.0004751646
647.1000000000107,0.00038586656
647.2000000000107,0.00034592958
647.3000000000108,0.0
647.4000000000108,0.0
647.5000000000108,0.00063514215
647.6000000000108,0.0005931119
647.7000000000108,0.0003722007
647.8000000000109,0.0005291273
647.9000000000109,0.0003402567
648.0000000000109,0.0002081901
648.1000000000109,0.00026195147
648.200000000011,0.0
648.300000000011,0.0
648.400000000011,0.0
648.500000000011,0.0
648.600000000011,0.0
648.7000000000111,0.0001651244
648.8000000000111,6.0719005e-05
648.9000000000111,0.00032628956
649.0000000000111,0.0030750094
649.1000000000112,0.0006262729
649.2000000000112,0.00025469373
649.3000000000112,0.0
649.4000000000112,0.00022869419
649.5000000000113,0.0008502591
649.6000000000113,0.0018944015
649.7000000000113,0.0011994785
649.8000000000113,0.0005486903
649.9000000000113,0.0006338964
650.0000000000114,0.0006516092
650.1000000000114,0.0006093957
650.2000000000114,0.001223269
650.3000000000114,0.0
650.4000000000115,0.0
650.5000000000115,0.0020268671
650.6000000000115,0.0012131241
650.7000000000115,0.00085196126
650.8000000000116,0.0
650.9000000000116,0.00063642755
651.0000000000116,0.00020569646
651.1000000000116,7.7868215e-05
651.2000000000116,0.00021786027
651.3000000000117,0.0
651.4000000000117,0.0
651.5000000000117,0.0011273045
651.6000000000117,0.0004137768
651.7000000000118,0.0024755134
651.8000000000118,0.000968278
651.9000000000118,0.0011368092
652.0000000000118,0.00048039394
652.1000000000118,1.7259848e-05
652.2000000000119,7.975155e-05
652.3000000000119,0.0
652.4000000000119,0.0
652.5000000000119,0.0008019082
652.600000000012,0.0007613096
652.700000000012,0.00025055362
652.800000000012,0.00075866724
652.900000000012,0.0001961629
653.000000000012,0.00039673044
653.1000000000121,0.00024701023
653.2000000000121,0.00039758554
653.3000000000121,0.0
653.4000000000121,0.0
653.5000000000122,0.00075222884
653.6000000000122,0.0017883943
653.7000000000122,0.0036874723
653.8000000000122,0.0018173353
653.9000000000123,0.0013802602
654.0000000000123,0.0010432166
654.1000000000123,0.00047434753
654.2000000000123,0.00030760674
654.3000000000123,0.0
654.4000000000124,0.0
654.5000000000124,0.0015069292
654.6000000000124,0.0009366883
654.7000000000124,0.0019578778
654.8000000000125,0.0013616377
654.9000000000125,0.0002931251
655.0000000000125,0.00027608944
655.1000000000125,0.001141371
655.2000000000126,0.000505129
655.3000000000126,0.0
655.4000000000126,0.0
655.5000000000126,0.0017072354
655.6000000000126,0.0011277739
655.7000000000127,0.00012619329
655.8000000000127,0.00065523176
655.9000000000127,0.00013853167
656.0000000000127,0.0007735201
656.1000000000128,0.00059842906
656.2000000000128,0.00016785432
656.3000000000128,0.0
656.4000000000128,0.0
656.5000000000128,0.00054049736
656.6000000000129,0.00045932323
656.7000000000129,0.001809783
656.8000000000129,0.0040445765
656.9000000000129,0.0027513844
657.000000000013,0.0036653047
657.100000000013,0.003985504
657.200000000013,0.0018657491
657.300000000013,0.0
657.400000000013,2.6959897e-06
657.5000000000131,0.00038000554
657.6000000000131,9.445294e-05
657.7000000000131,0.00029578427
657.8000000000131,0.00023188355
657.9000000000132,0.0001355084
658.0000000000132,0.0
658.1000000000132,5.7918794e-05
658.2000000000132,5.492329e-05
658.3000000000133,8.155606e-05
658.4000000000133,0.0
658.5000000000133,0.0008582692
658.6000000000133,0.0032222245
658.7000000000133,0.0020781506
658.8000000000134,0.00062380004
658.9000000000134,0.00012789237
