m/z,negabs_runA
600.0,0.009540646
600.1,0.010300077
600.2,0.00039096788
600.3000000000001,0.0
600.4000000000001,0.0
600.5000000000001,0.0012433776
600.6000000000001,0.0067563835
600.7000000000002,0.010977612
600.8000000000002,0.001584762
600.9000000000002,0.00070882705
601.0000000000002,0.005781208
601.1000000000003,0.00438575
601.2000000000003,0.0
601.3000000000003,0.0
601.4000000000003,0.00028895075
601.5000000000003,0.0048807035
601.6000000000004,0.014782675
601.7000000000004,0.0031232384
601.8000000000004,0.0019125874
601.9000000000004,0.0040428643
602.0000000000005,0.0143599305
602.1000000000005,0.011580362
602.2000000000005,0.0
602.3000000000005,0.0
602.4000000000005,0.0
602.5000000000006,0.005289121
602.6000000000006,0.003706628
602.7000000000006,0.0012359108
602.8000000000006,0.00072645844
602.9000000000007,0.00469444
603.0000000000007,0.0027501297
603.1000000000007,0.0009278087
603.2000000000007,0.0
603.3000000000008,0.0
603.4000000000008,0.0003542387
603.5000000000008,0.014147057
603.6000000000008,0.0107246
603.7000000000008,0.0009558878
603.8000000000009,0.00088166
603.9000000000009,0.00060559314
604.0000000000009,0.001029196
604.1000000000009,0.0010428505
604.200000000001,0.0004872807
604.300000000001,0.0
604.400000000001,0.0
604.500000000001,0.0075533483
604.600000000001,0.00018481347
604.7000000000011,0.0
604.8000000000011,0.0
604.9000000000011,0.0
605.0000000000011,0.0
605.1000000000012,0.00022995366
605.2000000000012,0.0
605.3000000000012,0.0
605.4000000000012,0.00011512374
605.5000000000013,0.004412467
605.6000000000013,0.0012678717
605.7000000000013,0.0025221067
605.8000000000013,0.005366393
605.9000000000013,0.002710511
606.0000000000014,0.0024269621
606.1000000000014,0.0084527945
606.2000000000014,0.00025874222
606.3000000000014,0.0
606.4000000000015,0.0
606.5000000000015,0.004121835
606.6000000000015,0.0
606.7000000000015,0.00017111994
606.8000000000015,0.0
606.9000000000016,0.0006811397
607.0000000000016,0.0014027116
607.1000000000016,0.0038033
607.2000000000016,0.0
607.3000000000017,0.0
607.4000000000017,0.0
607.5000000000017,0.0062374645
607.6000000000017,0.0058378074
607.7000000000018,0.0039902455
607.8000000000018,0.0015876773
607.9000000000018,0.0009853096
608.0000000000018,0.009115723
608.1000000000018,0.008463182
608.2000000000019,0.0
608.3000000000019,0.0
608.4000000000019,0.0
608.5000000000019,0.0006263712
608.600000000002,0.0029595625
608.700000000002,0.008261727
608.800000000002,0.0023269171
608.900000000002,0.004914611
609.000000000002,0.0024858406
609.1000000000021,0.0068503493
609.2000000000021,0.0
609.3000000000021,0.00011267227
609.4000000000021,0.0
609.5000000000022,0.0137318345
609.6000000000022,0.0031938825
609.7000000000022,0.006738173
609.8000000000022,0.0016275598
609.9000000000023,0.006327908
610.0000000000023,0.00075981824
610.1000000000023,0.0062089376
610.2000000000023,0.0
610.3000000000023,0.0
610.4000000000024,0.0
610.5000000000024,0.0051083034
610.6000000000024,0.0010282685
610.7000000000024,0.0021883429
610.8000000000025,0.00085957925
610.9000000000025,0.0010477586
611.0000000000025,0.0077789845
611.1000000000025,0.0047838944
611.2000000000025,0.0
611.3000000000026,0.0
611.4000000000026,0.0
611.5000000000026,0.011207617
611.6000000000026,0.009777949
611.7000000000027,0.0033525121
611.8000000000027,0.0009003202
611.9000000000027,0.004555849
612.0000000000027,0.008060625
612.1000000000028,0.0035068502
612.2000000000028,0.0
612.3000000000028,0.0
612.4000000000028,3.9271176e-06
612.5000000000028,0.003032893
612.6000000000029,0.00499308
612.7000000000029,0.0013670163
612.8000000000029,0.0010594302
612.9000000000029,0.00074888486
613.000000000003,0.004026592
613.100000000003,0.0011539585
613.200000000003,0.0
613.300000000003,0.0
613.400000000003,0.0008248264
613.5000000000031,0.002822613
613.6000000000031,0.005097129
613.7000000000031,0.0014356095
613.8000000000031,0.00057590514
613.9000000000032,0.0011073516
614.0000000000032,0.00086752826
614.1000000000032,0.0030151855
614.2000000000032,0.0007110256
614.3000000000033,0.0
614.4000000000033,0.0
614.5000000000033,0.004287539
614.6000000000033,0.0071152933
614.7000000000033,0.00046327725
614.8000000000034,0.0024226457
614.9000000000034,0.0024584697
615.0000000000034,0.00084569224
615.1000000000034,0.00030450252
615.2000000000035,0.0
615.3000000000035,0.0
615.4000000000035,0.0
615.5000000000035,0.009106718
615.6000000000035,0.006254571
615.7000000000036,0.010926147
615.8000000000036,0.011062353
615.9000000000036,0.0083262995
616.0000000000036,0.008864499
616.1000000000037,0.008233968
616.2000000000037,0.0022749845
616.3000000000037,0.0
616.4000000000037,0.0
616.5000000000038,0.00761876
616.6000000000038,0.012784287
616.7000000000038,0.015011469
616.8000000000038,0.003691017
616.9000000000038,0.001951446
617.0000000000039,0.0050587123
617.1000000000039,0.006983546
617.2000000000039,0.0004169834
617.3000000000039,0.0
617.400000000004,0.0
617.500000000004,0.004590239
617.600000000004,0.014454607
617.700000000004,0.008226649
617.800000000004,0.0021887915
617.9000000000041,0.005903032
618.0000000000041,0.004917976
618.1000000000041,0.010702136
618.2000000000041,0.0033935164
618.3000000000042,0.0
618.4000000000042,0.0
618.5000000000042,0.00048308872
618.6000000000042,0.0003477468
618.7000000000043,0.0
618.8000000000043,0.0
618.9000000000043,0.00018289292
619.0000000000043,0.0026257937
619.1000000000043,0.003055035
619.2000000000044,0.0
619.3000000000044,0.0
619.4000000000044,0.0
619.5000000000044,0.0028064298
619.6000000000045,0.001733466
619.7000000000045,0.006333672
619.8000000000045,0.0008867435
619.9000000000045,0.00035846207
620.0000000000045,0.00039362448
620.1000000000046,0.0005492307
620.2000000000046,3.5939327e-05
620.3000000000046,0.0
620.4000000000046,0.0
620.5000000000047,2.6236107e-06
620.6000000000047,0.00029992836
620.7000000000047,0.0
620.8000000000047,0.0007506895
620.9000000000048,0.001425268
621.0000000000048,0.007929471
621.1000000000048,0.0034909633
621.2000000000048,0.0
621.3000000000048,0.0001336373
621.4000000000049,6.7559464e-05
621.5000000000049,0.0077408548
621.6000000000049,0.0041117724
621.7000000000049,0.013622042
621.800000000005,0.00027920085
621.900000000005,0.0026378813
622.000000000005,0.0010245264
622.100000000005,0.0017454899
622.200000000005,0.0008479999
622.3000000000051,0.0
622.4000000000051,0.00010379706
622.5000000000051,0.00065357215
622.6000000000051,0.0008300733
622.7000000000052,0.0010915447
622.8000000000052,0.0008365443
622.9000000000052,0.0007580651
623.0000000000052,0.0035060674
623.1000000000053,0.0055621862
623.2000000000053,0.0001803168
623.3000000000053,0.0
623.4000000000053,0.0
623.5000000000053,0.008586418
623.6000000000054,0.005948707
623.7000000000054,0.0073700957
623.8000000000054,0.003829014
