m/z,pos_runA
600.0,0.0015294873
600.1,0.001994612
600.2,0.00010431916
600.3000000000001,0.0
600.4000000000001,6.897247e-05
600.5000000000001,0.0005731528
600.6000000000001,0.0019741647
600.7000000000002,0.0023720374
600.8000000000002,0.0001591396
600.9000000000002,8.76067e-05
601.0000000000002,0.0018653009
601.1000000000003,0.0010507402
601.2000000000003,0.0
601.3000000000003,0.0
601.4000000000003,0.0
601.5000000000003,0.00152442
601.6000000000004,0.003020579
601.7000000000004,0.00089979917
601.8000000000004,0.00026998372
601.9000000000004,0.0005908665
602.0000000000005,0.0034368595
602.1000000000005,0.0017678096
602.2000000000005,0.0
602.3000000000005,0.0
602.4000000000005,0.0
602.5000000000006,0.0010705765
602.6000000000006,0.0006865586
602.7000000000006,0.00017257084
602.8000000000006,0.00015676042
602.9000000000007,0.0011376356
603.0000000000007,0.0010464048
603.1000000000007,0.0
603.2000000000007,0.0
603.3000000000008,0.0
603.4000000000008,0.0
603.5000000000008,0.00398981
603.6000000000008,0.0017622878
603.7000000000008,0.0
603.8000000000009,0.00017579457
603.9000000000009,0.00031974696
604.0000000000009,0.0005028495
604.1000000000009,0.00028115063
604.200000000001,4.5033386e-05
604.300000000001,0.0
604.400000000001,0.0
604.500000000001,0.0028748023
604.600000000001,0.0006246765
604.7000000000011,0.00018462545
604.8000000000011,0.00070185505
604.9000000000011,0.0007409089
605.0000000000011,0.00038260614
605.1000000000012,0.0005495494
605.2000000000012,0.00048214637
605.3000000000012,0.0
605.4000000000012,0.0
605.5000000000013,0.0023551858
605.6000000000013,0.0006569919
605.7000000000013,0.0009299554
605.8000000000013,0.0014469863
605.9000000000013,0.0009687045
606.0000000000014,0.00074008957
606.1000000000014,0.0019404839
606.2000000000014,0.00012604224
606.3000000000014,0.0
606.4000000000015,0.0
606.5000000000015,0.0005176953
606.6000000000015,0.0006823799
606.7000000000015,3.610806e-05
606.8000000000015,0.00042524465
606.9000000000016,5.2071384e-05
607.0000000000016,0.000620271
607.1000000000016,0.0015080658
607.2000000000016,0.0
607.3000000000017,0.0
607.4000000000017,0.0
607.5000000000017,0.00132862
607.6000000000017,0.0019269788
607.7000000000018,0.0005736085
607.8000000000018,0.0005244724
607.9000000000018,0.00044795574
608.0000000000018,0.0026071272
608.1000000000018,0.0042215665
608.2000000000019,0.0002440082
608.3000000000019,0.0
608.4000000000019,0.0
608.5000000000019,0.00032609564
608.600000000002,0.0014305124
608.700000000002,0.0021281422
608.800000000002,0.000683438
608.900000000002,0.0009613276
609.000000000002,0.000625593
609.1000000000021,0.0033107665
609.2000000000021,0.0
609.3000000000021,0.0
609.4000000000021,0.0
609.5000000000022,0.0042912946
609.6000000000022,0.0014299819
609.7000000000022,0.0019938478
609.8000000000022,0.00065376476
609.9000000000023,0.0024905095
610.0000000000023,0.00010693883
610.1000000000023,0.002147492
610.2000000000023,0.0
610.3000000000023,0.0
610.4000000000024,0.0
610.5000000000024,0.00096507766
610.6000000000024,0.00033699413
610.7000000000024,0.00062218594
610.8000000000025,0.0004901403
610.9000000000025,0.00028140203
611.0000000000025,0.001367474
611.1000000000025,0.0009206637
611.2000000000025,0.0
611.3000000000026,0.0
611.4000000000026,0.0
611.5000000000026,0.0015880195
611.6000000000026,0.0015810678
611.7000000000027,0.00045917733
611.8000000000027,0.00017097246
611.9000000000027,0.0013110582
612.0000000000027,0.0011657884
612.1000000000028,7.4375916e-05
612.2000000000028,0.0
612.3000000000028,0.0
612.4000000000028,0.0
612.5000000000028,0.0005106594
612.6000000000029,0.00021857904
612.7000000000029,0.00013966866
612.8000000000029,0.0
612.9000000000029,1.1104582e-05
613.000000000003,0.0
613.100000000003,0.0003638673
613.200000000003,0.0
613.300000000003,0.0
613.400000000003,0.0
613.5000000000031,1.6657674e-05
613.6000000000031,0.00093492965
613.7000000000031,0.000103847764
613.8000000000031,0.0
613.9000000000032,0.0
614.0000000000032,7.4444506e-05
614.1000000000032,0.00031422588
614.2000000000032,0.0
614.3000000000033,0.0
614.4000000000033,0.0
614.5000000000033,0.000784479
614.6000000000033,0.0012784855
614.7000000000033,0.00015414484
614.8000000000034,0.00053913315
614.9000000000034,0.0006140427
615.0000000000034,0.0002804752
